Unnamed: 0,Record,Field,Value,idx,Name,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
12294,56_86,Cu,2.490091931511415,12294,Cu_56_86,56,86,Py,Other,Py-Other
9921,55_69,Au,4.372488137996697,9921,Au_55_69,55,69,Py,Other,Py-Other
2937,54_68,Ni,-58.3376,2937,Ni_54_68,54,68,Py,Other,Py-Other
2635,65_70,Cu,3.59,2635,Cu_65_70,65,70,Py,Other,Py-Other
9965,56_87,Au,5.875470730468805,9965,Au_56_87,56,87,Py,Other,Py-Other
15086,50_79,Ni,-58.28204641533375,15086,Ni_50_79,50,79,Py,Other,Py-Other
15312,59_90,Ni,-62.65399759936554,15312,Ni_59_90,59,90,Py,Other,Py-Other
19289,52_70,Pt,-49.90078482128592,19289,Pt_52_70,52,70,Py,Other,Py-Other
2624,64_71,Cu,15.71,2624,Cu_64_71,64,71,Py,Other,Py-Other
12251,55_71,Cu,15.23054269309796,12251,Cu_55_71,55,71,Py,Other,Py-Other
15256,57_70,Ni,-61.89631696189463,15256,Ni_57_70,57,70,Py,Other,Py-Other
7897,62_86,Ag,15.210693601111416,7897,Ag_62_86,62,86,Py,Other,Py-Other
12440,61_90,Cu,-1.230496153264539,12440,Cu_61_90,61,90,Py,Other,Py-Other
15174,53_87,Ni,-68.0678153410554,15174,Ni_53_87,53,87,Py,Other,Py-Other
7916,63_86,Ag,15.505695468906197,7916,Ag_63_86,63,86,Py,Other,Py-Other
4925,66_68,Pd,-35.86,4925,Pd_66_68,66,68,Py,Other,Py-Other
10109,60_86,Au,-0.7504567781143123,10109,Au_60_86,60,86,Py,Other,Py-Other
4838,60_71,Pd,-15.96,4838,Pd_60_71,60,71,Py,Other,Py-Other
19388,56_79,Pt,-43.49177438976767,19388,Pt_56_79,56,79,Py,Other,Py-Other
12313,57_86,Cu,2.150522477386403,12313,Cu_57_86,57,86,Py,Other,Py-Other
7926,64_71,Ag,35.28478230598557,7926,Ag_64_71,64,71,Py,Other,Py-Other
12488,64_80,Cu,2.17485295352526,12488,Cu_64_80,64,80,Py,Other,Py-Other
12431,61_80,Cu,9.203112710325511,12431,Cu_61_80,61,80,Py,Other,Py-Other
4682,51_68,Pd,-37.48,4682,Pd_51_68,51,68,Py,Other,Py-Other
19561,61_89,Pt,-54.33875406578591,19561,Pt_61_89,61,89,Py,Other,Py-Other
19264,51_70,Pt,-50.29858732148568,19264,Pt_51_70,51,70,Py,Other,Py-Other
9922,55_70,Au,2.1334566505247494,9922,Au_55_70,55,70,Py,Other,Py-Other
15219,55_80,Ni,-52.66150011973514,15219,Ni_55_80,55,80,Py,Other,Py-Other
7664,55_79,Ag,34.32638286643487,7664,Ag_55_79,55,79,Py,Other,Py-Other
16872,61_87,Pd,-44.18685943441233,16872,Pd_61_87,61,87,Py,Other,Py-Other
4816,58_69,Pd,-39.15,4816,Pd_58_69,58,69,Py,Other,Py-Other
16883,62_80,Pd,-40.26677479674981,16883,Pd_62_80,62,80,Py,Other,Py-Other
2543,51_70,Cu,-0.75,2543,Cu_51_70,51,70,Py,Other,Py-Other
19624,65_68,Pt,-52.59581033157156,19624,Pt_65_68,65,68,Py,Other,Py-Other
7716,57_71,Ag,34.75128657238383,7716,Ag_57_71,57,71,Py,Other,Py-Other
10018,58_86,Au,2.112789714585233,10018,Au_58_86,58,86,Py,Other,Py-Other
12141,51_68,Cu,10.19924194754276,12141,Cu_51_68,51,68,Py,Other,Py-Other
2994,63_69,Ni,-74.21,2994,Ni_63_69,63,69,Py,Other,Py-Other
15493,66_69,Ni,-55.50164650529041,15493,Ni_66_69,66,69,Py,Other,Py-Other
9871,53_71,Au,16.417803219381312,9871,Au_53_71,53,71,Py,Other,Py-Other
16901,63_90,Pd,-40.33201527697384,16901,Pd_63_90,63,90,Py,Other,Py-Other
15281,58_79,Ni,-60.87166666412668,15281,Ni_58_79,58,79,Py,Other,Py-Other
16791,57_79,Pd,-35.73637764749583,16791,Pd_57_79,57,79,Py,Other,Py-Other
12239,54_90,Cu,-1.62817866174737,12239,Cu_54_90,54,90,Py,Other,Py-Other
19394,56_85,Pt,-52.04220896538027,19394,Pt_56_85,56,85,Py,Other,Py-Other
15369,60_68,Ni,-62.94579651305685,15369,Ni_60_68,60,68,Py,Other,Py-Other
15138,52_69,Ni,-65.82999208469118,15138,Ni_52_69,52,69,Py,Other,Py-Other
19597,63_88,Pt,-54.811886211180536,19597,Pt_63_88,63,88,Py,Other,Py-Other
7637,54_85,Ag,19.78306204944965,7637,Ag_54_85,54,85,Py,Other,Py-Other
16710,51_90,Pd,-39.725009914676775,16710,Pd_51_90,51,90,Py,Other,Py-Other
19261,51_67,Pt,-44.83865526424052,19261,Pt_51_67,51,67,Py,Other,Py-Other
19280,51_89,Pt,-53.32639330551319,19280,Pt_51_89,51,89,Py,Other,Py-Other
16907,64_79,Pd,-37.89175420446554,16907,Pd_64_79,64,79,Py,Other,Py-Other
10011,58_79,Au,9.607337492736406,10011,Au_58_79,58,79,Py,Other,Py-Other
12459,62_89,Cu,-1.6902189573302169,12459,Cu_62_89,62,89,Py,Other,Py-Other
16855,60_87,Pd,-46.223225218389416,16855,Pd_60_87,60,87,Py,Other,Py-Other
7604,53_80,Ag,28.298669720446924,7604,Ag_53_80,53,80,Py,Other,Py-Other
1571,65_67,Au,7.09,1571,Au_65_67,65,67,Py,Other,Py-Other
2533,50_68,Cu,10.87,2533,Cu_50_68,50,68,Py,Other,Py-Other
15502,66_85,Ni,-65.21483387114131,15502,Ni_66_85,66,85,Py,Other,Py-Other
16873,61_88,Pd,-44.68931558125769,16873,Pd_61_88,61,88,Py,Other,Py-Other
15490,65_90,Ni,-60.45504683116451,15490,Ni_65_90,65,90,Py,Other,Py-Other
19416,57_79,Pt,-46.63886238151463,19416,Pt_57_79,57,79,Py,Other,Py-Other
9793,50_90,Au,3.228613390252576,9793,Au_50_90,50,90,Py,Other,Py-Other
7510,50_79,Ag,33.13910837561707,7510,Ag_50_79,50,79,Py,Other,Py-Other
15495,66_71,Ni,-38.30962100587203,15495,Ni_66_71,66,71,Py,Other,Py-Other
7672,55_87,Ag,25.3710339909012,7672,Ag_55_87,55,87,Py,Other,Py-Other
15224,55_85,Ni,-63.05235946140601,15224,Ni_55_85,55,85,Py,Other,Py-Other
19296,52_79,Pt,-43.24291341793287,19296,Pt_52_79,52,79,Py,Other,Py-Other
15113,51_70,Ni,-64.65256991580827,15113,Ni_51_70,51,70,Py,Other,Py-Other
16922,65_79,Pd,-38.05461471193121,16922,Pd_65_79,65,79,Py,Other,Py-Other
9920,55_68,Au,12.03299542615423,9920,Au_55_68,55,68,Py,Other,Py-Other
12154,51_86,Cu,0.6071916557266377,12154,Cu_51_86,51,86,Py,Other,Py-Other
7882,62_67,Ag,33.000778165558586,7882,Ag_62_67,62,67,Py,Other,Py-Other
12114,50_67,Cu,14.77399113237334,12114,Cu_50_67,50,67,Py,Other,Py-Other
7942,64_88,Ag,26.3926677574782,7942,Ag_64_88,64,88,Py,Other,Py-Other
7632,54_80,Ag,32.46581912522379,7632,Ag_54_80,54,80,Py,Other,Py-Other
2556,53_68,Cu,11.65,2556,Cu_53_68,53,68,Py,Other,Py-Other
15167,53_79,Ni,-60.9312072609464,15167,Ni_53_79,53,79,Py,Other,Py-Other
15471,65_70,Ni,-66.81984888554143,15471,Ni_65_70,65,70,Py,Other,Py-Other
