,Trainsize,MAE,Std
0,250,12.173886795520403,5.970688942217774
1,500,3.8438280796981616,0.14396210215456878
2,1000,3.3987340157271326,0.14511039467638737
3,1312,3.187668219713885,0.15753913545428183
