Unnamed: 0,Record,Field,Value,idx,Name,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
19658,67_67,Pt,-43.552681759952975,19658,Pt_67_67,67,67,Other,Other,Other-Other
20079,90_90,Pt,-50.32304293716879,20079,Pt_90_90,90,90,Other,Other,Other-Other
15545,69_69,Ni,-74.28131565483636,15545,Ni_69_69,69,69,Other,Other,Other-Other
8007,68_69,Ag,27.063484461599728,8007,Ag_68_69,68,69,Other,Other,Other-Other
10234,67_69,Au,12.344943566036818,10234,Au_67_69,67,69,Other,Other,Other-Other
10283,69_89,Au,-0.7585900838967063,10283,Au_69_89,69,89,Other,Other,Other-Other
10243,67_80,Au,24.367096839378064,10243,Au_67_80,67,80,Other,Other,Other-Other
8003,67_86,Ag,21.27285500454309,8003,Ag_67_86,67,86,Other,Other,Other-Other
1578,67_68,Au,30.39,1578,Au_67_68,67,68,Other,Other,Other-Other
19907,79_88,Pt,-49.43697422150581,19907,Pt_79_88,79,88,Other,Other,Other-Other
7989,67_71,Ag,37.277332576646586,7989,Ag_67_71,67,71,Other,Other,Other-Other
4938,68_70,Pd,-40.43,4938,Pd_68_70,68,70,Other,Other,Other-Other
19788,70_90,Pt,-46.69621423080389,19788,Pt_70_90,70,90,Other,Other,Other-Other
12731,79_80,Cu,12.96150537642825,12731,Cu_79_80,79,80,Other,Other,Other-Other
20026,88_89,Pt,-57.834405687193794,20026,Pt_88_89,88,89,Other,Other,Other-Other
17210,88_90,Pd,-46.02845970535418,17210,Pd_88_90,88,90,Other,Other,Other-Other
12533,67_80,Cu,15.41533658033586,12533,Cu_67_80,67,80,Other,Other,Other-Other
10255,68_70,Au,2.497575507113652,10255,Au_68_70,68,70,Other,Other,Other-Other
12627,70_88,Cu,-4.428849714415264,12627,Cu_70_88,70,88,Other,Other,Other-Other
15627,70_87,Ni,-74.03101283001888,15627,Ni_70_87,70,87,Other,Other,Other-Other
17016,70_80,Pd,-42.04543911626388,17016,Pd_70_80,70,80,Other,Other,Other-Other
1579,67_71,Au,19.53,1579,Au_67_71,67,71,Other,Other,Other-Other
10356,71_85,Au,8.692194167677371,10356,Au_71_85,71,85,Other,Other,Other-Other
8022,68_88,Ag,27.909197484419565,8022,Ag_68_88,68,88,Other,Other,Other-Other
494,71_71,Ag,39.98,494,Ag_71_71,71,71,Other,Other,Other-Other
10266,68_87,Au,6.286862858090899,10266,Au_68_87,68,87,Other,Other,Other-Other
16976,68_86,Pd,-44.51264296178124,16976,Pd_68_86,68,86,Other,Other,Other-Other
19659,67_69,Pt,-51.14182896762213,19659,Pt_67_69,67,69,Other,Other,Other-Other
17169,80_90,Pd,-42.888076563715,17169,Pd_80_90,80,90,Other,Other,Other-Other
12735,79_85,Cu,1.2558033410459757,12735,Cu_79_85,79,85,Other,Other,Other-Other
12567,69_79,Cu,12.512751137648593,12567,Cu_69_79,69,79,Other,Other,Other-Other
12805,80_80,Cu,14.11261261589243,12805,Cu_80_80,80,80,Other,Other,Other-Other
7988,67_70,Ag,29.13936586430645,7988,Ag_67_70,67,70,Other,Other,Other-Other
12811,80_88,Cu,6.625610877817962,12811,Cu_80_88,80,88,Other,Other,Other-Other
15860,87_87,Ni,-73.04659631827963,15860,Ni_87_87,87,87,Other,Other,Other-Other
8328,87_90,Ag,15.666776016441872,8328,Ag_87_90,87,90,Other,Other,Other-Other
8317,85_85,Ag,17.344611260152305,8317,Ag_85_85,85,85,Other,Other,Other-Other
8326,87_88,Ag,23.30081599803816,8326,Ag_87_88,87,88,Other,Other,Other-Other
15621,70_80,Ni,-61.326213511347305,15621,Ni_70_80,70,80,Other,Other,Other-Other
10456,79_85,Au,1.6255991151629132,10456,Au_79_85,79,85,Other,Other,Other-Other
10281,69_87,Au,4.558825247979257,10281,Au_69_87,69,87,Other,Other,Other-Other
19691,68_88,Pt,-52.89937519743398,19691,Pt_68_88,68,88,Other,Other,Other-Other
15555,69_80,Ni,-61.26931950204016,15555,Ni_69_80,69,80,Other,Other,Other-Other
15527,67_90,Ni,-57.59591574859223,15527,Ni_67_90,67,90,Other,Other,Other-Other
19693,68_90,Pt,-51.58802754809585,19693,Pt_68_90,68,90,Other,Other,Other-Other
16963,67_87,Pd,-44.92588272025751,16963,Pd_67_87,67,87,Other,Other,Other-Other
15816,80_85,Ni,-71.93082757778757,15816,Ni_80_85,80,85,Other,Other,Other-Other
15851,85_86,Ni,-75.16989948753326,15851,Ni_85_86,85,86,Other,Other,Other-Other
15526,67_89,Ni,-66.36008182907244,15526,Ni_67_89,67,89,Other,Other,Other-Other
5566,71_71,Pt,-18.23,5566,Pt_71_71,71,71,Other,Other,Other-Other
17021,70_87,Pd,-46.41393480999977,17021,Pd_70_87,70,87,Other,Other,Other-Other
12625,70_86,Cu,-2.8992570939008147,12625,Cu_70_86,70,86,Other,Other,Other-Other
12624,70_85,Cu,-4.53249414266611,12624,Cu_70_85,70,85,Other,Other,Other-Other
17203,86_89,Pd,-48.92470714410592,17203,Pd_86_89,86,89,Other,Other,Other-Other
10559,87_89,Au,-1.8032379788492108,10559,Au_87_89,87,89,Other,Other,Other-Other
8329,88_88,Ag,25.34359816844517,8329,Ag_88_88,88,88,Other,Other,Other-Other
15640,71_86,Ni,-48.75578974187374,15640,Ni_71_86,71,86,Other,Other,Other-Other
8120,71_88,Ag,32.1215861200908,8120,Ag_71_88,71,88,Other,Other,Other-Other
8020,68_86,Ag,24.698984149465105,8020,Ag_68_86,68,86,Other,Other,Other-Other
10450,79_79,Au,8.654087944785715,10450,Au_79_79,79,79,Other,Other,Other-Other
4941,70_70,Pd,-43.61,4941,Pd_70_70,70,70,Other,Other,Other-Other
17207,87_90,Pd,-42.745892299266416,17207,Pd_87_90,87,90,Other,Other,Other-Other
19684,68_80,Pt,-46.66035065972392,19684,Pt_68_80,68,80,Other,Other,Other-Other
15817,80_86,Ni,-68.87567855509405,15817,Ni_80_86,80,86,Other,Other,Other-Other
17197,85_86,Pd,-52.65204645346967,17197,Pd_85_86,85,86,Other,Other,Other-Other
20016,85_89,Pt,-57.494263819062326,20016,Pt_85_89,85,89,Other,Other,Other-Other
15543,68_89,Ni,-68.70269455274683,15543,Ni_68_89,68,89,Other,Other,Other-Other
15744,79_85,Ni,-69.69943426034297,15744,Ni_79_85,79,85,Other,Other,Other-Other
15620,70_79,Ni,-62.480553058718215,15620,Ni_70_79,70,79,Other,Other,Other-Other
12540,67_87,Cu,3.0606462258292595,12540,Cu_67_87,67,87,Other,Other,Other-Other
2653,70_70,Cu,-0.23,2653,Cu_70_70,70,70,Other,Other,Other-Other
10451,79_80,Au,10.026723575450887,10451,Au_79_80,79,80,Other,Other,Other-Other
10268,68_89,Au,3.7081414441781817,10268,Au_68_89,68,89,Other,Other,Other-Other
10563,88_90,Au,1.983374171664764,10563,Au_88_90,88,90,Other,Other,Other-Other
16992,69_88,Pd,-46.7850527632545,16992,Pd_69_88,69,88,Other,Other,Other-Other
12574,69_87,Cu,2.3323778858903097,12574,Cu_69_87,69,87,Other,Other,Other-Other
12559,69_71,Cu,11.574536004962283,12559,Cu_69_71,69,71,Other,Other,Other-Other
12628,70_89,Cu,-4.784150686784415,12628,Cu_70_89,70,89,Other,Other,Other-Other
8333,89_90,Ag,21.845092878036667,8333,Ag_89_90,89,90,Other,Other,Other-Other
10561,88_88,Au,1.272300058437395,10561,Au_88_88,88,88,Other,Other,Other-Other
19909,79_90,Pt,-48.41608200751944,19909,Pt_79_90,79,90,Other,Other,Other-Other
8289,80_90,Ag,20.38420200205292,8289,Ag_80_90,80,90,Other,Other,Other-Other
15628,70_89,Ni,-72.94908403047884,15628,Ni_70_89,70,89,Other,Other,Other-Other
12553,68_87,Cu,1.871312469578697,12553,Cu_68_87,68,87,Other,Other,Other-Other
2654,71_71,Cu,23.28,2654,Cu_71_71,71,71,Other,Other,Other-Other
7985,67_67,Ag,38.510099656065,7985,Ag_67_67,67,67,Other,Other,Other-Other
17137,79_86,Pd,-42.49486072124273,17137,Pd_79_86,79,86,Other,Other,Other-Other
10342,70_88,Au,-1.243248016864527,10342,Au_70_88,70,88,Other,Other,Other-Other
12552,68_86,Cu,8.17827599546581,12552,Cu_68_86,68,86,Other,Other,Other-Other
3002,68_68,Ni,-60.02,3002,Ni_68_68,68,68,Other,Other,Other-Other
19787,70_89,Pt,-53.41039922807249,19787,Pt_70_89,70,89,Other,Other,Other-Other
12620,70_80,Cu,2.6980947620468214,12620,Cu_70_80,70,80,Other,Other,Other-Other
17138,79_87,Pd,-41.95341764687328,17138,Pd_79_87,79,87,Other,Other,Other-Other
16987,69_80,Pd,-41.47849178592151,16987,Pd_69_80,69,80,Other,Other,Other-Other
19689,68_86,Pt,-53.25658688087424,19689,Pt_68_86,68,86,Other,Other,Other-Other
15920,90_90,Ni,-63.5179878972267,15920,Ni_90_90,90,90,Other,Other,Other-Other
20018,86_86,Pt,-55.24369318708341,20018,Pt_86_86,86,86,Other,Other,Other-Other
20027,88_90,Pt,-54.1023688614514,20027,Pt_88_90,88,90,Other,Other,Other-Other
10514,80_80,Au,12.845447622217762,10514,Au_80_80,80,80,Other,Other,Other-Other
7986,67_68,Ag,36.44046086198068,7986,Ag_67_68,67,68,Other,Other,Other-Other
3005,71_71,Ni,-27.1,3005,Ni_71_71,71,71,Other,Other,Other-Other
12851,87_88,Cu,5.344554671813967,12851,Cu_87_88,87,88,Other,Other,Other-Other
8027,69_71,Ag,32.97688685338653,8027,Ag_69_71,69,71,Other,Other,Other-Other
15635,71_80,Ni,-43.74249528972723,15635,Ni_71_80,71,80,Other,Other,Other-Other
20023,87_88,Pt,-52.92134234331024,20023,Pt_87_88,87,88,Other,Other,Other-Other
12842,85_87,Cu,-5.88400850672042,12842,Cu_85_87,85,87,Other,Other,Other-Other
8102,70_79,Ag,32.06788941731793,8102,Ag_70_79,70,79,Other,Other,Other-Other
12532,67_79,Cu,12.701584290058236,12532,Cu_67_79,67,79,Other,Other,Other-Other
12640,71_87,Cu,11.701973671966698,12640,Cu_71_87,71,87,Other,Other,Other-Other
8318,85_86,Ag,14.784204338429843,8318,Ag_85_86,85,86,Other,Other,Other-Other
10248,67_85,Au,1.81756170171866,10248,Au_67_85,67,85,Other,Other,Other-Other
19900,79_80,Pt,-45.89540195016161,19900,Pt_79_80,79,80,Other,Other,Other-Other
19979,80_86,Pt,-54.90354140492855,19979,Pt_80_86,80,86,Other,Other,Other-Other
19785,70_85,Pt,-53.50219732271216,19785,Pt_70_85,70,85,Other,Other,Other-Other
19711,69_88,Pt,-52.99948795214732,19711,Pt_69_88,69,88,Other,Other,Other-Other
17164,80_85,Pd,-49.424464665862615,17164,Pd_80_85,80,85,Other,Other,Other-Other
1581,68_71,Au,17.56,1581,Au_68_71,68,71,Other,Other,Other-Other
12619,70_79,Cu,4.778026710555423,12619,Cu_70_79,70,79,Other,Other,Other-Other
12638,71_85,Cu,2.72504553644103,12638,Cu_71_85,71,85,Other,Other,Other-Other
12849,86_90,Cu,-7.112893513796735,12849,Cu_86_90,86,90,Other,Other,Other-Other
15542,68_88,Ni,-63.376489892427344,15542,Ni_68_88,68,88,Other,Other,Other-Other
15864,88_88,Ni,-70.68757277418626,15864,Ni_88_88,88,88,Other,Other,Other-Other
126,46_69,Ag,16.9688,126,Ag_46_69,46,69,Other,Other,Other-Other
228,19_70,Au,-1.17,228,Au_19_70,19,70,Other,Other,Other-Other
531,19_70,Cu,-14.04,531,Cu_19_70,19,70,Other,Other,Other-Other
721,15_71,Ni,-40.44,721,Ni_15_71,15,71,Other,Other,Other-Other
764,47_71,Ni,-43.1022,764,Ni_47_71,47,71,Other,Other,Other-Other
808,0_69,Pd,-17.48,808,Pd_0_69,0,69,Other,Other,Other-Other
887,14_67,Pd,-41.9,887,Pd_14_67,14,67,Other,Other,Other-Other
1392,27_71,Pt,-31.08,1392,Pt_27_71,27,71,Other,Other,Other-Other
1419,60_71,Pt,-29.8751,1419,Pt_60_71,60,71,Other,Other,Other-Other
1504,13_85,Ag,13.6054355497472,1504,Ag_13_85,13,85,Other,Other,Other-Other
1690,28_88,Ag,18.970972273295047,1690,Ag_28_88,28,88,Other,Other,Other-Other
1842,44_79,Ag,21.26429316506256,1842,Ag_44_79,44,79,Other,Other,Other-Other
1950,58_88,Ag,23.539727912153467,1950,Ag_58_88,58,88,Other,Other,Other-Other
2033,70_85,Ag,19.41759776251274,2033,Ag_70_85,70,85,Other,Other,Other-Other
