,Trainsize,MAE,Std
0,250,14.250133448107087,16.68233071917233
1,500,3.3194599775559226,0.10763682173416267
2,1000,2.79552483958102,0.08043316234737617
3,1097,2.781494147742533,0.10004535377055057
