Unnamed: 0,Record,Field,Value,idx,Name,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
11033,18_88,Cu,-2.511158022854943,11033,Cu_18_88,18,88,P,Other,P-Other
12635,71_81,Cu,-5.857432205462828,12635,Cu_71_81,71,81,Other,P,P-Other
13756,22_88,Ni,-56.08921161670878,13756,Ni_22_88,22,88,P,Other,P-Other
8142,73_79,Ag,3.526503518776736,8142,Ag_73_79,73,79,P,Other,P-Other
9198,29_67,Au,2.9446817862044554,9198,Au_29_67,29,67,P,Other,P-Other
7827,5_80,Ag,19.734796954959165,7827,Ag_5_80,5,80,P,Other,P-Other
19821,72_88,Pt,-49.93285970868601,19821,Pt_72_88,72,88,P,Other,P-Other
15618,70_75,Ni,-60.18991901454865,15618,Ni_70_75,70,75,Other,P,P-Other
12678,74_80,Cu,-5.570040074642748,12678,Cu_74_80,74,80,P,Other,P-Other
17551,15_89,Pt,-47.42967923105607,17551,Pt_15_89,15,89,P,Other,P-Other
10542,83_90,Au,0.9817048563272692,10542,Au_83_90,83,90,P,Other,P-Other
6136,18_90,Ag,23.987757945928024,6136,Ag_18_90,18,90,P,Other,P-Other
1090,29_69,Au,-0.52,1090,Au_29_69,29,69,P,Other,P-Other
19798,71_81,Pt,-35.25456867520552,19798,Pt_71_81,71,81,Other,P,P-Other
10524,81_87,Au,0.6052757166544325,10524,Au_81_87,81,87,P,Other,P-Other
8134,72_86,Ag,12.384891706722556,8134,Ag_72_86,72,86,P,Other,P-Other
11169,21_87,Cu,-5.1233684279432055,11169,Cu_21_87,21,87,P,Other,P-Other
11354,26_88,Cu,-9.436293337406823,11354,Cu_26_88,26,88,P,Other,P-Other
15839,83_85,Ni,-66.28262227281812,15839,Ni_83_85,83,85,P,Other,P-Other
17349,10_80,Pt,-47.90448627736623,17349,Pt_10_80,10,80,P,Other,P-Other
13877,25_68,Ni,-62.578330086384085,13877,Ni_25_68,25,68,P,Other,P-Other
10974,17_90,Cu,-10.813437787102885,10974,Cu_17_90,17,90,P,Other,P-Other
3189,11_67,Pd,-36.99,3189,Pd_11_67,11,67,P,Other,P-Other
4794,5_67,Pd,-33.49,4794,Pd_5_67,5,67,P,Other,P-Other
13994,27_79,Ni,-66.74716556713975,13994,Ni_27_79,27,79,P,Other,P-Other
637,11_67,Au,1.92,637,Au_11_67,11,67,P,Other,P-Other
16158,1_80,Pd,-23.501308287639404,16158,Pd_1_80,1,80,P,Other,P-Other
19518,5_87,Pt,-45.81914031015185,19518,Pt_5_87,5,87,P,Other,P-Other
8420,9_67,Ag,16.11425216642965,8420,Ag_9_67,9,67,P,Other,P-Other
5727,10_85,Ag,13.375803177361377,5727,Ag_10_85,10,85,P,Other,P-Other
3895,26_68,Pd,-36.97,3895,Pd_26_68,26,68,P,Other,P-Other
10721,10_90,Cu,-10.506353671604302,10721,Cu_10_90,10,90,P,Other,P-Other
13337,15_80,Ni,-62.59965542926511,13337,Ni_15_80,15,80,P,Other,P-Other
17227,8_90,Pd,-28.96624990622513,17227,Pd_8_90,8,90,P,Other,P-Other
8382,8_80,Ag,24.947208836878417,8382,Ag_8_80,8,80,P,Other,P-Other
17879,20_90,Pt,-44.248783104536415,17879,Pt_20_90,20,90,P,Other,P-Other
18203,28_69,Pt,-36.60866640327731,18203,Pt_28_69,28,69,P,Other,P-Other
6464,24_68,Ag,20.60277081577805,6464,Ag_24_68,24,68,P,Other,P-Other
8810,18_87,Au,8.495307036435406,8810,Au_18_87,18,87,P,Other,P-Other
15611,6_87,Ni,-63.85779232640925,15611,Ni_6_87,6,87,P,Other,P-Other
16198,21_90,Pd,-31.64440833267872,16198,Pd_21_90,21,90,P,Other,P-Other
10847,14_89,Cu,-12.08041043493722,10847,Cu_14_89,14,89,P,Other,P-Other
11168,21_86,Cu,-5.123406963786692,11168,Cu_21_86,21,86,P,Other,P-Other
12682,74_90,Cu,-11.42294303761446,12682,Cu_74_90,74,90,P,Other,P-Other
9115,26_79,Au,4.666649757811683,9115,Au_26_79,26,79,P,Other,P-Other
9521,3_88,Au,-0.8677594914624933,9521,Au_3_88,3,88,P,Other,P-Other
18398,31_70,Pt,-38.939745519674034,18398,Pt_31_70,31,70,P,Other,P-Other
6685,29_89,Ag,17.51251548084838,6685,Ag_29_89,29,89,P,Other,P-Other
16194,21_85,Pd,-39.27191745011078,16194,Pd_21_85,21,85,P,Other,P-Other
13985,27_69,Ni,-68.30486710557307,13985,Ni_27_69,27,69,P,Other,P-Other
8388,8_89,Ag,26.21376398460416,8388,Ag_8_89,8,89,P,Other,P-Other
10534,82_89,Au,0.8247980941887363,10534,Au_82_89,82,89,P,Other,P-Other
17097,75_89,Pd,-42.65140693238936,17097,Pd_75_89,75,89,P,Other,P-Other
12669,73_87,Cu,-4.447256383486092,12669,Cu_73_87,73,87,P,Other,P-Other
12560,69_72,Cu,-6.728125145004015,12560,Cu_69_72,69,72,Other,P,P-Other
13291,14_86,Ni,-73.91490606649313,13291,Ni_14_86,14,86,P,Other,P-Other
10315,6_79,Au,2.5260310257363017,10315,Au_6_79,6,79,P,Other,P-Other
10713,10_71,Cu,-20.85273261911061,10713,Cu_10_71,10,71,P,Other,P-Other
13753,22_85,Ni,-68.15568615184748,13753,Ni_22_85,22,85,P,Other,P-Other
4014,29_68,Pd,-37.36,4014,Pd_29_68,29,68,P,Other,P-Other
15597,6_67,Ni,-51.81230496321223,15597,Ni_6_67,6,67,P,Other,P-Other
10387,73_89,Au,0.5885122663748916,10387,Au_73_89,73,89,P,Other,P-Other
18114,26_68,Pt,-48.87795727440243,18114,Pt_26_68,26,68,P,Other,P-Other
8180,75_90,Ag,-0.8314834709162824,8180,Ag_75_90,75,90,P,Other,P-Other
17608,16_89,Pt,-43.90142349481175,17608,Pt_16_89,16,89,P,Other,P-Other
19849,74_86,Pt,-53.36038470784115,19849,Pt_74_86,74,86,P,Other,P-Other
11055,19_85,Cu,-12.0530878721911,11055,Cu_19_85,19,85,P,Other,P-Other
11562,31_87,Cu,-5.99622112319048,11562,Cu_31_87,31,87,P,Other,P-Other
13781,23_67,Ni,-61.00412395573221,13781,Ni_23_67,23,67,P,Other,P-Other
13002,0_67,Ni,-32.41652816164424,13002,Ni_0_67,0,67,P,Other,P-Other
3579,19_69,Pd,-40.08,3579,Pd_19_69,19,69,P,Other,P-Other
12636,71_83,Cu,-1.0151150657911785,12636,Cu_71_83,71,83,Other,P,P-Other
5730,10_89,Ag,16.399010777444346,5730,Ag_10_89,10,89,P,Other,P-Other
14652,3_80,Ni,-65.5833521655004,14652,Ni_3_80,3,80,P,Other,P-Other
16087,15_89,Pd,-36.61099693227152,16087,Pd_15_89,15,89,P,Other,P-Other
10945,16_87,Cu,3.096922824974172,10945,Cu_16_87,16,87,P,Other,P-Other
15808,7_89,Ni,-71.42218487762148,15808,Ni_7_89,7,89,P,Other,P-Other
15826,81_85,Ni,-72.62439229228767,15826,Ni_81_85,81,85,P,Other,P-Other
8175,75_85,Ag,15.356657513664686,8175,Ag_75_85,75,85,P,Other,P-Other
5194,12_68,Pt,-43.73,5194,Pt_12_68,12,68,P,Other,P-Other
17906,21_70,Pt,-41.103895100073714,17906,Pt_21_70,21,70,P,Other,P-Other
8103,70_82,Ag,8.211273643712047,8103,Ag_70_82,70,82,Other,P,P-Other
17193,84_87,Pd,-39.7435933919769,17193,Pd_84_87,84,87,P,Other,P-Other
8104,70_83,Ag,17.937702026509214,8104,Ag_70_83,70,83,Other,P,P-Other
725,14_71,Au,8.68,725,Au_14_71,14,71,P,Other,P-Other
8135,72_88,Ag,12.183211582538206,8135,Ag_72_88,72,88,P,Other,P-Other
13167,12_70,Ni,-70.66077852492162,13167,Ni_12_70,12,70,P,Other,P-Other
10792,12_90,Cu,-11.274394466599915,10792,Cu_12_90,12,90,P,Other,P-Other
16370,31_88,Pd,-38.36829035516712,16370,Pd_31_88,31,88,P,Other,P-Other
8278,7_90,Ag,18.736117744003423,8278,Ag_7_90,7,90,P,Other,P-Other
6559,26_87,Ag,15.08930605466594,6559,Ag_26_87,26,87,P,Other,P-Other
6440,23_88,Ag,23.012752488037226,6440,Ag_23_88,23,88,P,Other,P-Other
13449,17_88,Ni,-76.75736416249129,13449,Ni_17_88,17,88,P,Other,P-Other
10075,5_71,Au,2.777331255223544,10075,Au_5_71,5,71,P,Other,P-Other
20078,8_90,Pt,-34.058063017437235,20078,Pt_8_90,8,90,P,Other,P-Other
11476,2_85,Cu,-8.336021077106125,11476,Cu_2_85,2,85,P,Other,P-Other
19779,70_75,Pt,-43.865688625235634,19779,Pt_70_75,70,75,Other,P,P-Other
14036,28_79,Ni,-41.24983031913871,14036,Ni_28_79,28,79,P,Other,P-Other
691,13_67,Au,0.82,691,Au_13_67,13,67,P,Other,P-Other
809,18_68,Au,16.16,809,Au_18_68,18,68,P,Other,P-Other
10371,72_85,Au,-0.7826503740652697,10371,Au_72_85,72,85,P,Other,P-Other
17877,20_88,Pt,-50.70936673266988,17877,Pt_20_88,20,88,P,Other,P-Other
8812,18_89,Au,12.19561007590528,8812,Au_18_89,18,89,P,Other,P-Other
8567,12_79,Au,5.834556033158151,8567,Au_12_79,12,79,P,Other,P-Other
8110,71_72,Ag,18.842065982462373,8110,Ag_71_72,71,72,Other,P,P-Other
