Unnamed: 0,Record,Field,Value,idx,Name,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
2383,3_77,Au,13.61065543856239,2383,Au_3_77,3,77,NHC,NHC,NHC-NHC
2390,42_43,Au,-0.9339934051822638,2390,Au_42_43,42,43,NHC,NHC,NHC-NHC
2419,47_76,Au,-0.6844777897931635,2419,Au_47_76,47,76,NHC,NHC,NHC-NHC
2490,55_77,Au,3.834695701560122,2490,Au_55_77,55,77,NHC,NHC,NHC-NHC
2514,5_35,Au,5.833219693602587,2514,Au_5_35,5,35,NHC,NHC,NHC-NHC
2516,5_47,Au,-1.9582259923627128,2516,Au_5_47,5,47,NHC,NHC,NHC-NHC
2560,65_76,Au,-1.4180231892532902,2560,Au_65_76,65,76,NHC,NHC,NHC-NHC
2565,66_78,Au,9.884883977443678,2565,Au_66_78,66,78,NHC,NHC,NHC-NHC
2586,6_41,Au,-0.7081045982340584,2586,Au_6_41,6,41,NHC,NHC,NHC-NHC
2587,6_45,Au,1.3123224639857654,2587,Au_6_45,6,45,NHC,NHC,NHC-NHC
2609,73_76,Au,5.55401158424138,2609,Au_73_76,73,76,NHC,NHC,NHC-NHC
2656,8_42,Au,2.1378177615406457,2656,Au_8_42,8,42,NHC,NHC,NHC-NHC
2659,8_49,Au,5.733516006424907,2659,Au_8_49,8,49,NHC,NHC,NHC-NHC
2680,0_40,Cu,-2.5141984236543067,2680,Cu_0_40,0,40,NHC,NHC,NHC-NHC
2690,10_76,Cu,-10.5380983446521,2690,Cu_10_76,10,76,NHC,NHC,NHC-NHC
2691,10_77,Cu,-5.317892027218477,2691,Cu_10_77,10,77,NHC,NHC,NHC-NHC
2723,14_76,Cu,-9.305001359985908,2723,Cu_14_76,14,76,NHC,NHC,NHC-NHC
2728,15_36,Cu,-0.663412122594309,2728,Cu_15_36,15,36,NHC,NHC,NHC-NHC
2742,16_40,Cu,1.3349745256855383,2742,Cu_16_40,16,40,NHC,NHC,NHC-NHC
2744,16_42,Cu,-3.0592787039349787,2744,Cu_16_42,16,42,NHC,NHC,NHC-NHC
2757,18_36,Cu,1.119416597954114,2757,Cu_18_36,18,36,NHC,NHC,NHC-NHC
2793,22_34,Cu,-1.8804672551923431,2793,Cu_22_34,22,34,NHC,NHC,NHC-NHC
2810,23_40,Cu,-2.7242190110264346,2810,Cu_23_40,23,40,NHC,NHC,NHC-NHC
2834,26_35,Cu,-5.407843284396222,2834,Cu_26_35,26,35,NHC,NHC,NHC-NHC
2851,28_49,Cu,-10.690571450802963,2851,Cu_28_49,28,49,NHC,NHC,NHC-NHC
2857,29_46,Cu,-14.656636723899284,2857,Cu_29_46,29,46,NHC,NHC,NHC-NHC
2865,2_33,Cu,-12.688894005375914,2865,Cu_2_33,2,33,NHC,NHC,NHC-NHC
2868,2_78,Cu,-1.9730576002184528,2868,Cu_2_78,2,78,NHC,NHC,NHC-NHC
2875,30_44,Cu,-12.790490290513844,2875,Cu_30_44,30,44,NHC,NHC,NHC-NHC
2885,31_35,Cu,-11.26073679846013,2885,Cu_31_35,31,35,NHC,NHC,NHC-NHC
2887,31_45,Cu,-12.030680557145388,2887,Cu_31_45,31,45,NHC,NHC,NHC-NHC
2903,32_78,Cu,1.758546905752155,2903,Cu_32_78,32,78,NHC,NHC,NHC-NHC
2904,33_45,Cu,-11.88597408210626,2904,Cu_33_45,33,45,NHC,NHC,NHC-NHC
2906,33_78,Cu,-12.9361684947944,2906,Cu_33_78,33,78,NHC,NHC,NHC-NHC
2914,35_44,Cu,-8.460099911651923,2914,Cu_35_44,35,44,NHC,NHC,NHC-NHC
2920,36_43,Cu,-5.320054935626104,2920,Cu_36_43,36,43,NHC,NHC,NHC-NHC
2938,38_77,Cu,-14.91183743525471,2938,Cu_38_77,38,77,NHC,NHC,NHC-NHC
2981,44_77,Cu,-8.737449131469475,2981,Cu_44_77,44,77,NHC,NHC,NHC-NHC
2987,45_77,Cu,-14.114912835560972,2987,Cu_45_77,45,77,NHC,NHC,NHC-NHC
3018,4_37,Cu,4.242935967675294,3018,Cu_4_37,4,37,NHC,NHC,NHC-NHC
3028,4_76,Cu,6.5622084450296825,3028,Cu_4_76,4,76,NHC,NHC,NHC-NHC
3069,54_78,Cu,12.88035957145621,3069,Cu_54_78,54,78,NHC,NHC,NHC-NHC
3102,5_44,Cu,-8.413965359941358,3102,Cu_5_44,5,44,NHC,NHC,NHC-NHC
3142,66_77,Cu,-11.861908262435463,3142,Cu_66_77,66,77,NHC,NHC,NHC-NHC
3193,75_76,Cu,-22.36972305036033,3193,Cu_75_76,75,76,NHC,NHC,NHC-NHC
3267,0_47,Ni,-45.972194496062,3267,Ni_0_47,0,47,NHC,NHC,NHC-NHC
3276,0_78,Ni,-34.8603981481574,3276,Ni_0_78,0,78,NHC,NHC,NHC-NHC
3314,12_32,Ni,-67.37269545359595,3314,Ni_12_32,12,32,NHC,NHC,NHC-NHC
3315,12_33,Ni,-67.68612919549923,3315,Ni_12_33,12,33,NHC,NHC,NHC-NHC
3324,13_38,Ni,-72.65067348310549,3324,Ni_13_38,13,38,NHC,NHC,NHC-NHC
3326,13_47,Ni,-69.42280908154498,3326,Ni_13_47,13,47,NHC,NHC,NHC-NHC
3352,15_33,Ni,-63.20481405581813,3352,Ni_15_33,15,33,NHC,NHC,NHC-NHC
3389,18_49,Ni,-62.00507649834617,3389,Ni_18_49,18,49,NHC,NHC,NHC-NHC
3396,19_36,Ni,-74.83856786253455,3396,Ni_19_36,19,36,NHC,NHC,NHC-NHC
3422,1_77,Ni,-50.74493413885648,3422,Ni_1_77,1,77,NHC,NHC,NHC-NHC
3428,20_35,Ni,-63.0671427763009,3428,Ni_20_35,20,35,NHC,NHC,NHC-NHC
3432,20_49,Ni,-61.80970171766239,3432,Ni_20_49,20,49,NHC,NHC,NHC-NHC
3439,21_33,Ni,-65.27484341250965,3439,Ni_21_33,21,33,NHC,NHC,NHC-NHC
3451,22_34,Ni,-60.79911049852672,3451,Ni_22_34,22,34,NHC,NHC,NHC-NHC
3452,22_43,Ni,-53.91310879326193,3452,Ni_22_43,22,43,NHC,NHC,NHC-NHC
3464,23_43,Ni,-62.15242964371282,3464,Ni_23_43,23,43,NHC,NHC,NHC-NHC
3481,24_78,Ni,-59.03388704589452,3481,Ni_24_78,24,78,NHC,NHC,NHC-NHC
3485,25_38,Ni,-69.22805793071166,3485,Ni_25_38,25,38,NHC,NHC,NHC-NHC
3535,29_76,Ni,-69.31309106889239,3535,Ni_29_76,29,76,NHC,NHC,NHC-NHC
3548,2_76,Ni,-67.78853383410024,3548,Ni_2_76,2,76,NHC,NHC,NHC-NHC
3555,30_33,Ni,-69.34505960148817,3555,Ni_30_33,30,33,NHC,NHC,NHC-NHC
3586,33_33,Ni,-77.72346368270519,3586,Ni_33_33,33,33,NHC,NHC,NHC-NHC
3602,34_36,Ni,-75.88756499231386,3602,Ni_34_36,34,36,NHC,NHC,NHC-NHC
