,idx,Predval
0,1527,2.97265625
1,99,-2.4000244140625
2,3593,1.231201171875
3,1735,2.37158203125
4,1572,5.119384765625
5,1227,-8.569091796875
6,3475,-10.525390625
7,3409,0.82666015625
8,2404,-3.82861328125
9,756,2.69921875
10,514,0.818115234375
11,3160,0.9737548828125
12,1559,2.5489501953125
13,2309,5.10595703125
14,1960,4.526611328125
15,1793,0.48193359375
16,1305,0.011474609375
17,1141,-4.61767578125
18,2145,-0.83349609375
19,954,-2.151123046875
20,6,7.2281494140625
21,53,10.54296875
22,278,2.931884765625
23,2488,-0.77099609375
24,1778,-0.77099609375
25,2691,3.26171875
26,73,1.345703125
27,71,4.89453125
28,1406,-2.126953125
29,3950,2.4052734375
30,1579,0.4384765625
31,2277,-1.190673828125
32,3244,-2.883544921875
33,3154,1.097412109375
34,3892,2.4169921875
35,1879,1.0078125
36,1826,4.32763671875
37,1127,-0.1591796875
38,1182,0.376953125
39,1343,-2.44189453125
40,1614,1.2808837890625
41,2060,0.3133544921875
42,1417,-0.7342529296875
43,3462,0.126953125
44,3483,1.22705078125
45,1736,-0.34130859375
46,3006,1.32861328125
47,3948,-1.311767578125
48,3597,-1.40234375
49,2292,0.58740234375
50,814,-6.683349609375
51,1711,-2.051025390625
52,2944,4.24609375
53,550,3.182373046875
54,1990,-0.5018310546875
55,1839,-0.947265625
56,226,0.513671875
57,3720,1.9039306640625
58,2720,0.219482421875
59,177,1.03955078125
60,1164,2.36279296875
61,1669,1.8011474609375
62,2048,1.802734375
63,3981,-9.1318359375
64,3723,2.6258544921875
65,3249,6.0758056640625
66,2751,1.462890625
67,2253,-9.31787109375
68,2554,1.70654296875
69,3283,3.3232421875
70,1391,-1.09912109375
71,3398,-0.62353515625
72,1314,-1.1251220703125
73,3004,0.346435546875
74,1714,0.7674560546875
75,1222,-4.6287841796875
76,3484,-3.24609375
77,1948,2.6328125
78,3656,-0.220703125
79,3168,-1.38037109375
80,1074,0.908203125
81,3039,-0.556884765625
82,914,-3.407958984375
83,784,5.365478515625
84,743,-1.1865234375
85,553,-5.29296875
86,3030,0.06103515625
87,3867,7.7333984375
88,229,-0.4825439453125
89,3551,4.590087890625
90,1962,4.294921875
91,3217,1.5859375
92,1371,3.395263671875
93,2630,1.97998046875
94,2006,-7.5205078125
95,2574,-2.37548828125
96,3133,-3.9273681640625
97,1196,-0.81494140625
98,3450,0.1259765625
99,832,1.304931640625
100,2706,0.419921875
101,1978,-1.80078125
102,3561,16.495361328125
103,2844,-0.624267578125
104,678,-3.3424072265625
105,3805,-0.95068359375
106,1942,-1.49609375
107,172,1.605712890625
108,2661,0.452392578125
109,3087,0.749267578125
110,1327,-0.8504638671875
111,3855,-1.5244140625
112,3213,-0.68798828125
113,3459,-2.7835693359375
114,1425,-6.03857421875
115,2856,-0.90576171875
116,3831,-0.252685546875
117,468,-1.3759765625
118,1597,0.134765625
119,2655,0.2802734375
120,1710,5.43701171875
121,3113,-1.1402587890625
122,3335,-7.41748046875
123,2169,-5.3299560546875
124,834,-4.16552734375
125,2452,-3.87548828125
126,2431,-1.951904296875
127,2788,0.04150390625
128,27,0.762939453125
129,1143,1.115966796875
130,2930,-1.146728515625
131,1440,4.35400390625
132,2116,-0.415771484375
133,178,-0.507568359375
134,368,-0.25341796875
135,1585,-4.12548828125
136,1873,-2.047607421875
137,3588,0.4803466796875
138,3467,11.4384765625
139,1382,-2.73974609375
140,2537,-6.6630859375
141,2177,-1.381591796875
142,3655,-1.8876953125
143,3912,1.2093505859375
144,378,-3.0986328125
145,1111,9.54345703125
146,43,-1.24365234375
147,32,3.22412109375
148,2347,-0.419189453125
149,1122,2.17919921875
150,3852,0.6845703125
151,597,1.662109375
152,859,-0.37158203125
153,2176,-1.8592529296875
154,1945,-1.6043701171875
155,1036,0.5302734375
156,3361,2.5447998046875
157,2406,3.412109375
158,2486,1.3140869140625
159,2341,2.0986328125
160,2992,3.229248046875
161,2255,-1.52099609375
162,2221,-2.5361328125
163,136,1.580322265625
164,94,1.6142578125
165,2441,0.234375
166,2333,8.1005859375
167,1211,1.86474609375
168,3934,-2.296630859375
169,1128,-3.8314208984375
170,2653,1.057861328125
171,3169,-7.22900390625
172,900,0.812255859375
173,2212,10.3414306640625
174,1339,-1.5965576171875
175,306,2.517578125
176,1483,1.70703125
177,429,1.473388671875
178,221,-0.3541259765625
179,2587,-6.03271484375
180,847,2.21533203125
181,2175,2.28515625
182,3964,-6.73291015625
183,207,2.095947265625
184,558,-1.50390625
185,2840,-8.98095703125
186,518,-0.583984375
187,93,2.95166015625
188,785,-1.65869140625
189,1749,-2.154296875
190,3044,-0.454345703125
191,2423,2.3720703125
192,2417,-8.487548828125
193,54,-1.7093505859375
194,3851,0.582763671875
195,727,0.81982421875
196,3307,-1.8736572265625
197,759,-1.025390625
198,2637,-3.20556640625
199,402,-6.587890625
200,3902,-2.770263671875
201,2180,3.2958984375
202,1113,-6.512451171875
203,2674,1.6971435546875
204,13,-1.83349609375
205,684,2.20654296875
206,2299,0.46630859375
207,1465,-2.90185546875
208,1210,-4.76708984375
209,2126,-2.4091796875
210,888,1.647705078125
211,2067,2.262939453125
212,1145,-0.845947265625
213,3356,-0.5986328125
214,1363,-1.192626953125
215,1642,0.8671875
216,2336,-1.259765625
217,3869,5.02685546875
218,2830,-0.96142578125
219,3601,-3.4521484375
220,3882,-2.232421875
221,1194,3.818359375
222,1223,-8.3681640625
223,2716,9.1038818359375
224,259,-0.89697265625
225,3358,-1.403564453125
226,3331,7.99853515625
227,1229,1.032958984375
228,2799,4.572998046875
229,1025,3.10400390625
230,1077,0.39453125
231,2686,4.04638671875
232,1275,3.22119140625
233,3527,1.0166015625
234,171,-0.158203125
235,722,2.622802734375
236,2317,-0.46728515625
237,2699,-0.888671875
238,557,1.48681640625
239,1099,-4.74365234375
240,1503,-3.067626953125
241,1238,-2.26416015625
242,2897,-2.807861328125
243,3072,1.577880859375
244,2092,1.0718994140625
