Unnamed: 0,Record,Field,Value,idx,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
26,0_32,Ag,26.25271742697805,26,0,32,P,NHC,P-NHC
27,0_33,Ag,23.65037551987916,27,0,33,P,NHC,P-NHC
28,0_34,Ag,19.13430737517774,28,0,34,P,NHC,P-NHC
29,0_35,Ag,24.443932810798287,29,0,35,P,NHC,P-NHC
30,0_36,Ag,18.63879443379119,30,0,36,P,NHC,P-NHC
31,0_37,Ag,19.09969002287835,31,0,37,P,NHC,P-NHC
32,0_38,Ag,17.308202723041177,32,0,38,P,NHC,P-NHC
33,0_39,Ag,15.61906385794282,33,0,39,P,NHC,P-NHC
35,0_40,Ag,13.4940359541215,35,0,40,P,NHC,P-NHC
36,0_41,Ag,15.98965103086084,36,0,41,P,NHC,P-NHC
37,0_42,Ag,20.5699,37,0,42,P,NHC,P-NHC
38,0_43,Ag,19.72,38,0,43,P,NHC,P-NHC
39,0_44,Ag,20.33,39,0,44,P,NHC,P-NHC
40,0_45,Ag,15.139140416868033,40,0,45,P,NHC,P-NHC
41,0_46,Ag,8.624957702122629,41,0,46,P,NHC,P-NHC
42,0_47,Ag,24.95,42,0,47,P,NHC,P-NHC
43,0_48,Ag,14.523663949221373,43,0,48,P,NHC,P-NHC
44,0_49,Ag,20.8583585168235,44,0,49,P,NHC,P-NHC
74,0_76,Ag,18.184903492685407,74,0,76,P,NHC,P-NHC
75,0_77,Ag,16.03946670331061,75,0,77,P,NHC,P-NHC
76,0_78,Ag,50.71840213378891,76,0,78,P,NHC,P-NHC
113,10_32,Ag,12.61,113,10,32,P,NHC,P-NHC
114,10_33,Ag,14.88,114,10,33,P,NHC,P-NHC
115,10_34,Ag,14.58,115,10,34,P,NHC,P-NHC
116,10_35,Ag,15.75,116,10,35,P,NHC,P-NHC
117,10_36,Ag,7.232393929734826,117,10,36,P,NHC,P-NHC
118,10_37,Ag,8.311552876606584,118,10,37,P,NHC,P-NHC
119,10_38,Ag,11.324049499817193,119,10,38,P,NHC,P-NHC
120,10_39,Ag,11.07,120,10,39,P,NHC,P-NHC
121,10_40,Ag,10.021226880606264,121,10,40,P,NHC,P-NHC
122,10_41,Ag,10.441263746470211,122,10,41,P,NHC,P-NHC
123,10_42,Ag,10.030183581635356,123,10,42,P,NHC,P-NHC
124,10_43,Ag,13.5,124,10,43,P,NHC,P-NHC
125,10_44,Ag,11.82,125,10,44,P,NHC,P-NHC
126,10_45,Ag,13.04,126,10,45,P,NHC,P-NHC
127,10_46,Ag,13.85,127,10,46,P,NHC,P-NHC
128,10_47,Ag,8.97411992913112,128,10,47,P,NHC,P-NHC
129,10_48,Ag,11.35,129,10,48,P,NHC,P-NHC
130,10_49,Ag,13.21,130,10,49,P,NHC,P-NHC
157,10_76,Ag,2.875404112506658,157,10,76,P,NHC,P-NHC
158,10_77,Ag,13.797962535638362,158,10,77,P,NHC,P-NHC
159,10_78,Ag,27.49792713019997,159,10,78,P,NHC,P-NHC
193,11_32,Ag,14.04,193,11,32,P,NHC,P-NHC
194,11_33,Ag,11.63,194,11,33,P,NHC,P-NHC
195,11_34,Ag,13.44,195,11,34,P,NHC,P-NHC
196,11_35,Ag,16.15,196,11,35,P,NHC,P-NHC
197,11_36,Ag,5.906268232036382,197,11,36,P,NHC,P-NHC
198,11_37,Ag,16.76040087779984,198,11,37,P,NHC,P-NHC
199,11_38,Ag,12.83,199,11,38,P,NHC,P-NHC
200,11_39,Ag,9.685629683546722,200,11,39,P,NHC,P-NHC
201,11_40,Ag,8.715577811934054,201,11,40,P,NHC,P-NHC
202,11_41,Ag,12.5763,202,11,41,P,NHC,P-NHC
203,11_42,Ag,11.74,203,11,42,P,NHC,P-NHC
204,11_43,Ag,15.87,204,11,43,P,NHC,P-NHC
205,11_44,Ag,15.82,205,11,44,P,NHC,P-NHC
206,11_45,Ag,15.443432088475674,206,11,45,P,NHC,P-NHC
207,11_46,Ag,10.61,207,11,46,P,NHC,P-NHC
208,11_47,Ag,16.863809392321855,208,11,47,P,NHC,P-NHC
209,11_48,Ag,11.92,209,11,48,P,NHC,P-NHC
210,11_49,Ag,14.11,210,11,49,P,NHC,P-NHC
237,11_76,Ag,30.10434640850872,237,11,76,P,NHC,P-NHC
238,11_77,Ag,16.093686510343105,238,11,77,P,NHC,P-NHC
239,11_78,Ag,30.908343102317303,239,11,78,P,NHC,P-NHC
272,12_32,Ag,14.52,272,12,32,P,NHC,P-NHC
273,12_33,Ag,11.26,273,12,33,P,NHC,P-NHC
274,12_34,Ag,12.65,274,12,34,P,NHC,P-NHC
275,12_35,Ag,18.89,275,12,35,P,NHC,P-NHC
276,12_36,Ag,10.3,276,12,36,P,NHC,P-NHC
277,12_37,Ag,9.875804216135291,277,12,37,P,NHC,P-NHC
278,12_38,Ag,12.72,278,12,38,P,NHC,P-NHC
279,12_39,Ag,10.08,279,12,39,P,NHC,P-NHC
280,12_40,Ag,10.07,280,12,40,P,NHC,P-NHC
281,12_41,Ag,16.4372,281,12,41,P,NHC,P-NHC
282,12_42,Ag,11.87,282,12,42,P,NHC,P-NHC
283,12_43,Ag,16.152165177743882,283,12,43,P,NHC,P-NHC
284,12_44,Ag,15.86,284,12,44,P,NHC,P-NHC
285,12_45,Ag,11.56,285,12,45,P,NHC,P-NHC
286,12_46,Ag,14.09,286,12,46,P,NHC,P-NHC
287,12_47,Ag,10.79,287,12,47,P,NHC,P-NHC
288,12_48,Ag,13.64,288,12,48,P,NHC,P-NHC
289,12_49,Ag,11.878575354348868,289,12,49,P,NHC,P-NHC
316,12_76,Ag,15.285290077328682,316,12,76,P,NHC,P-NHC
317,12_77,Ag,14.503048839978874,317,12,77,P,NHC,P-NHC
318,12_78,Ag,35.80590602615848,318,12,78,P,NHC,P-NHC
350,13_32,Ag,12.55,350,13,32,P,NHC,P-NHC
351,13_33,Ag,12.39,351,13,33,P,NHC,P-NHC
352,13_34,Ag,12.89,352,13,34,P,NHC,P-NHC
353,13_35,Ag,16.86,353,13,35,P,NHC,P-NHC
354,13_36,Ag,6.466350690461695,354,13,36,P,NHC,P-NHC
355,13_37,Ag,12.80689763976261,355,13,37,P,NHC,P-NHC
356,13_38,Ag,11.26,356,13,38,P,NHC,P-NHC
357,13_39,Ag,8.58385741431266,357,13,39,P,NHC,P-NHC
358,13_40,Ag,8.411208778619766,358,13,40,P,NHC,P-NHC
359,13_41,Ag,12.4337,359,13,41,P,NHC,P-NHC
360,13_42,Ag,8.44,360,13,42,P,NHC,P-NHC
361,13_43,Ag,14.76,361,13,43,P,NHC,P-NHC
362,13_44,Ag,12.97,362,13,44,P,NHC,P-NHC
363,13_45,Ag,14.068152864463627,363,13,45,P,NHC,P-NHC
364,13_46,Ag,12.64555345568806,364,13,46,P,NHC,P-NHC
365,13_47,Ag,12.084076832048597,365,13,47,P,NHC,P-NHC
366,13_48,Ag,11.54,366,13,48,P,NHC,P-NHC
367,13_49,Ag,15.21,367,13,49,P,NHC,P-NHC
394,13_76,Ag,9.961810495704412,394,13,76,P,NHC,P-NHC
395,13_77,Ag,12.180435725487769,395,13,77,P,NHC,P-NHC
396,13_78,Ag,29.31443153880537,396,13,78,P,NHC,P-NHC
427,14_32,Ag,14.5,427,14,32,P,NHC,P-NHC
428,14_33,Ag,8.52,428,14,33,P,NHC,P-NHC
429,14_34,Ag,11.69,429,14,34,P,NHC,P-NHC
430,14_35,Ag,14.28,430,14,35,P,NHC,P-NHC
431,14_36,Ag,11.09059730079025,431,14,36,P,NHC,P-NHC
432,14_37,Ag,13.5795,432,14,37,P,NHC,P-NHC
433,14_38,Ag,13.09,433,14,38,P,NHC,P-NHC
434,14_39,Ag,11.403580271173269,434,14,39,P,NHC,P-NHC
435,14_40,Ag,10.243968669790776,435,14,40,P,NHC,P-NHC
436,14_41,Ag,12.60206274781376,436,14,41,P,NHC,P-NHC
437,14_42,Ag,8.68,437,14,42,P,NHC,P-NHC
438,14_43,Ag,14.13,438,14,43,P,NHC,P-NHC
439,14_44,Ag,13.8,439,14,44,P,NHC,P-NHC
440,14_45,Ag,14.091843551956115,440,14,45,P,NHC,P-NHC
441,14_46,Ag,13.669661569409072,441,14,46,P,NHC,P-NHC
442,14_47,Ag,11.68,442,14,47,P,NHC,P-NHC
443,14_48,Ag,9.74,443,14,48,P,NHC,P-NHC
444,14_49,Ag,12.48,444,14,49,P,NHC,P-NHC
471,14_76,Ag,12.348404100630432,471,14,76,P,NHC,P-NHC
472,14_77,Ag,6.076455172151327,472,14,77,P,NHC,P-NHC
473,14_78,Ag,30.511661283206195,473,14,78,P,NHC,P-NHC
503,15_32,Ag,17.23,503,15,32,P,NHC,P-NHC
504,15_33,Ag,16.158201744314283,504,15,33,P,NHC,P-NHC
505,15_34,Ag,15.43871053820476,505,15,34,P,NHC,P-NHC
506,15_35,Ag,19.30795658705756,506,15,35,P,NHC,P-NHC
507,15_36,Ag,17.146965658292174,507,15,36,P,NHC,P-NHC
508,15_37,Ag,15.001439154148102,508,15,37,P,NHC,P-NHC
509,15_38,Ag,9.61,509,15,38,P,NHC,P-NHC
510,15_39,Ag,16.8187316916883,510,15,39,P,NHC,P-NHC
511,15_40,Ag,9.81542,511,15,40,P,NHC,P-NHC
512,15_41,Ag,22.13744354434312,512,15,41,P,NHC,P-NHC
513,15_42,Ag,15.310942376032472,513,15,42,P,NHC,P-NHC
514,15_43,Ag,19.095903360284865,514,15,43,P,NHC,P-NHC
515,15_44,Ag,21.55,515,15,44,P,NHC,P-NHC
516,15_45,Ag,18.87000557873398,516,15,45,P,NHC,P-NHC
517,15_46,Ag,17.367322059348226,517,15,46,P,NHC,P-NHC
518,15_47,Ag,18.79303249204532,518,15,47,P,NHC,P-NHC
519,15_48,Ag,15.484793165232986,519,15,48,P,NHC,P-NHC
520,15_49,Ag,18.04,520,15,49,P,NHC,P-NHC
547,15_76,Ag,19.783246900886297,547,15,76,P,NHC,P-NHC
548,15_77,Ag,16.428695606533438,548,15,77,P,NHC,P-NHC
549,15_78,Ag,33.56984089361504,549,15,78,P,NHC,P-NHC
578,16_32,Ag,25.85444480832666,578,16,32,P,NHC,P-NHC
579,16_33,Ag,22.95145481545478,579,16,33,P,NHC,P-NHC
580,16_34,Ag,22.883131158538163,580,16,34,P,NHC,P-NHC
581,16_35,Ag,37.963858992327005,581,16,35,P,NHC,P-NHC
582,16_36,Ag,28.06029745843261,582,16,36,P,NHC,P-NHC
583,16_37,Ag,18.672858144622296,583,16,37,P,NHC,P-NHC
584,16_38,Ag,21.34988501248881,584,16,38,P,NHC,P-NHC
585,16_39,Ag,20.587309634312987,585,16,39,P,NHC,P-NHC
586,16_40,Ag,16.28900043712929,586,16,40,P,NHC,P-NHC
587,16_41,Ag,22.313631186261773,587,16,41,P,NHC,P-NHC
588,16_42,Ag,17.323125906288624,588,16,42,P,NHC,P-NHC
589,16_43,Ag,20.18849582783878,589,16,43,P,NHC,P-NHC
590,16_44,Ag,26.50552663812413,590,16,44,P,NHC,P-NHC
591,16_45,Ag,20.04021133715287,591,16,45,P,NHC,P-NHC
592,16_46,Ag,22.651903999969363,592,16,46,P,NHC,P-NHC
593,16_47,Ag,23.611880281940103,593,16,47,P,NHC,P-NHC
594,16_48,Ag,21.70750701613724,594,16,48,P,NHC,P-NHC
595,16_49,Ag,20.84667570795864,595,16,49,P,NHC,P-NHC
622,16_76,Ag,22.378757908009,622,16,76,P,NHC,P-NHC
623,16_77,Ag,2.4457012894563377,623,16,77,P,NHC,P-NHC
624,16_78,Ag,38.25993178831413,624,16,78,P,NHC,P-NHC
652,17_32,Ag,13.772185605484992,652,17,32,P,NHC,P-NHC
653,17_33,Ag,12.050412531010808,653,17,33,P,NHC,P-NHC
654,17_34,Ag,12.464014598634094,654,17,34,P,NHC,P-NHC
655,17_35,Ag,15.805896494537592,655,17,35,P,NHC,P-NHC
656,17_36,Ag,6.057840291876346,656,17,36,P,NHC,P-NHC
657,17_37,Ag,13.2314,657,17,37,P,NHC,P-NHC
658,17_38,Ag,12.5405,658,17,38,P,NHC,P-NHC
659,17_39,Ag,11.5393,659,17,39,P,NHC,P-NHC
660,17_40,Ag,6.140296230092645,660,17,40,P,NHC,P-NHC
661,17_41,Ag,11.017238073050976,661,17,41,P,NHC,P-NHC
662,17_42,Ag,8.733396770432591,662,17,42,P,NHC,P-NHC
663,17_43,Ag,15.18,663,17,43,P,NHC,P-NHC
664,17_44,Ag,13.71,664,17,44,P,NHC,P-NHC
665,17_45,Ag,12.949146810919046,665,17,45,P,NHC,P-NHC
666,17_46,Ag,11.780388465616852,666,17,46,P,NHC,P-NHC
667,17_47,Ag,9.99679151084274,667,17,47,P,NHC,P-NHC
668,17_48,Ag,9.75804,668,17,48,P,NHC,P-NHC
669,17_49,Ag,6.820172247476876,669,17,49,P,NHC,P-NHC
696,17_76,Ag,12.944477557670323,696,17,76,P,NHC,P-NHC
697,17_77,Ag,18.70965937897563,697,17,77,P,NHC,P-NHC
698,17_78,Ag,33.79736375529319,698,17,78,P,NHC,P-NHC
725,18_32,Ag,26.15950533933937,725,18,32,P,NHC,P-NHC
726,18_33,Ag,26.74756212811917,726,18,33,P,NHC,P-NHC
727,18_34,Ag,26.09734398825094,727,18,34,P,NHC,P-NHC
728,18_35,Ag,27.161787058226764,728,18,35,P,NHC,P-NHC
729,18_36,Ag,20.314593247603625,729,18,36,P,NHC,P-NHC
730,18_37,Ag,22.596391338855028,730,18,37,P,NHC,P-NHC
731,18_38,Ag,25.431634957436472,731,18,38,P,NHC,P-NHC
732,18_39,Ag,20.064668785315007,732,18,39,P,NHC,P-NHC
733,18_40,Ag,20.8814263115637,733,18,40,P,NHC,P-NHC
734,18_41,Ag,27.487438425421715,734,18,41,P,NHC,P-NHC
735,18_42,Ag,20.469221317674965,735,18,42,P,NHC,P-NHC
736,18_43,Ag,27.075248947367072,736,18,43,P,NHC,P-NHC
737,18_44,Ag,26.75970538984984,737,18,44,P,NHC,P-NHC
738,18_45,Ag,27.7218428212218,738,18,45,P,NHC,P-NHC
739,18_46,Ag,20.71363508841023,739,18,46,P,NHC,P-NHC
740,18_47,Ag,16.152094098739326,740,18,47,P,NHC,P-NHC
741,18_48,Ag,22.87419657735154,741,18,48,P,NHC,P-NHC
742,18_49,Ag,19.512352565303445,742,18,49,P,NHC,P-NHC
769,18_76,Ag,20.902796688023955,769,18,76,P,NHC,P-NHC
770,18_77,Ag,31.99815657408908,770,18,77,P,NHC,P-NHC
771,18_78,Ag,44.99374771490693,771,18,78,P,NHC,P-NHC
797,19_32,Ag,12.56,797,19,32,P,NHC,P-NHC
798,19_33,Ag,10.86,798,19,33,P,NHC,P-NHC
799,19_34,Ag,10.84,799,19,34,P,NHC,P-NHC
800,19_35,Ag,13.73,800,19,35,P,NHC,P-NHC
801,19_36,Ag,4.971837440971285,801,19,36,P,NHC,P-NHC
802,19_37,Ag,11.687,802,19,37,P,NHC,P-NHC
803,19_38,Ag,11.41,803,19,38,P,NHC,P-NHC
804,19_39,Ag,10.3971,804,19,39,P,NHC,P-NHC
805,19_40,Ag,4.493770035449416,805,19,40,P,NHC,P-NHC
806,19_41,Ag,12.493358389474452,806,19,41,P,NHC,P-NHC
807,19_42,Ag,8.49,807,19,42,P,NHC,P-NHC
808,19_43,Ag,15.24,808,19,43,P,NHC,P-NHC
809,19_44,Ag,14.11,809,19,44,P,NHC,P-NHC
810,19_45,Ag,10.23,810,19,45,P,NHC,P-NHC
811,19_46,Ag,9.12,811,19,46,P,NHC,P-NHC
812,19_47,Ag,7.71,812,19,47,P,NHC,P-NHC
813,19_48,Ag,8.66,813,19,48,P,NHC,P-NHC
814,19_49,Ag,10.36,814,19,49,P,NHC,P-NHC
841,19_76,Ag,13.624326356686652,841,19,76,P,NHC,P-NHC
842,19_77,Ag,17.326358122285455,842,19,77,P,NHC,P-NHC
843,19_78,Ag,33.15995116950944,843,19,78,P,NHC,P-NHC
881,1_32,Ag,23.139536584261805,881,1,32,P,NHC,P-NHC
882,1_33,Ag,22.89557199785486,882,1,33,P,NHC,P-NHC
883,1_34,Ag,20.299764109775424,883,1,34,P,NHC,P-NHC
884,1_35,Ag,25.58664832217619,884,1,35,P,NHC,P-NHC
885,1_36,Ag,19.243307586293668,885,1,36,P,NHC,P-NHC
886,1_37,Ag,15.168991727754474,886,1,37,P,NHC,P-NHC
887,1_38,Ag,19.62366170529276,887,1,38,P,NHC,P-NHC
888,1_39,Ag,15.014830278698357,888,1,39,P,NHC,P-NHC
890,1_40,Ag,11.409821085166186,890,1,40,P,NHC,P-NHC
891,1_41,Ag,16.78646702412516,891,1,41,P,NHC,P-NHC
892,1_42,Ag,18.929,892,1,42,P,NHC,P-NHC
893,1_43,Ag,22.86668829526752,893,1,43,P,NHC,P-NHC
894,1_44,Ag,22.31646278500557,894,1,44,P,NHC,P-NHC
895,1_45,Ag,20.076142191886905,895,1,45,P,NHC,P-NHC
896,1_46,Ag,26.400260040536523,896,1,46,P,NHC,P-NHC
897,1_47,Ag,16.437959850765765,897,1,47,P,NHC,P-NHC
898,1_48,Ag,15.73079354641959,898,1,48,P,NHC,P-NHC
899,1_49,Ag,14.5877440511249,899,1,49,P,NHC,P-NHC
929,1_76,Ag,36.83292775647715,929,1,76,P,NHC,P-NHC
930,1_77,Ag,25.96308101993054,930,1,77,P,NHC,P-NHC
931,1_78,Ag,47.90984923765063,931,1,78,P,NHC,P-NHC
958,20_32,Ag,18.51,958,20,32,P,NHC,P-NHC
959,20_33,Ag,13.95,959,20,33,P,NHC,P-NHC
960,20_34,Ag,13.243388377130032,960,20,34,P,NHC,P-NHC
961,20_35,Ag,18.15494832349941,961,20,35,P,NHC,P-NHC
962,20_36,Ag,10.623731870669872,962,20,36,P,NHC,P-NHC
963,20_37,Ag,15.3875,963,20,37,P,NHC,P-NHC
964,20_38,Ag,14.279462645296007,964,20,38,P,NHC,P-NHC
965,20_39,Ag,12.2592,965,20,39,P,NHC,P-NHC
966,20_40,Ag,10.683179601095617,966,20,40,P,NHC,P-NHC
967,20_41,Ag,12.4237,967,20,41,P,NHC,P-NHC
968,20_42,Ag,9.81,968,20,42,P,NHC,P-NHC
969,20_43,Ag,18.4,969,20,43,P,NHC,P-NHC
970,20_44,Ag,12.93,970,20,44,P,NHC,P-NHC
971,20_45,Ag,12.16295152483508,971,20,45,P,NHC,P-NHC
972,20_46,Ag,14.47,972,20,46,P,NHC,P-NHC
973,20_47,Ag,5.68,973,20,47,P,NHC,P-NHC
974,20_48,Ag,15.27,974,20,48,P,NHC,P-NHC
975,20_49,Ag,13.4,975,20,49,P,NHC,P-NHC
1002,20_76,Ag,4.303415657952428,1002,20,76,P,NHC,P-NHC
1003,20_77,Ag,21.547385623678565,1003,20,77,P,NHC,P-NHC
1004,20_78,Ag,38.529657293111086,1004,20,78,P,NHC,P-NHC
1028,21_32,Ag,15.22,1028,21,32,P,NHC,P-NHC
1029,21_33,Ag,17.17,1029,21,33,P,NHC,P-NHC
1030,21_34,Ag,12.92,1030,21,34,P,NHC,P-NHC
1031,21_35,Ag,17.54,1031,21,35,P,NHC,P-NHC
1032,21_36,Ag,9.755480561871082,1032,21,36,P,NHC,P-NHC
1033,21_37,Ag,10.381206371821465,1033,21,37,P,NHC,P-NHC
1034,21_38,Ag,13.56,1034,21,38,P,NHC,P-NHC
1035,21_39,Ag,12.383012890815737,1035,21,39,P,NHC,P-NHC
1036,21_40,Ag,12.198977303691208,1036,21,40,P,NHC,P-NHC
1037,21_41,Ag,18.227224197704345,1037,21,41,P,NHC,P-NHC
1038,21_42,Ag,13.25,1038,21,42,P,NHC,P-NHC
1039,21_43,Ag,16.31,1039,21,43,P,NHC,P-NHC
1040,21_44,Ag,17.51,1040,21,44,P,NHC,P-NHC
1041,21_45,Ag,14.16099932603538,1041,21,45,P,NHC,P-NHC
1042,21_46,Ag,17.29353257548064,1042,21,46,P,NHC,P-NHC
1043,21_47,Ag,12.73,1043,21,47,P,NHC,P-NHC
1044,21_48,Ag,13.4,1044,21,48,P,NHC,P-NHC
1045,21_49,Ag,17.44,1045,21,49,P,NHC,P-NHC
1072,21_76,Ag,18.172824985347688,1072,21,76,P,NHC,P-NHC
1073,21_77,Ag,21.4774428778328,1073,21,77,P,NHC,P-NHC
1074,21_78,Ag,34.41130221169442,1074,21,78,P,NHC,P-NHC
1097,22_32,Ag,20.07636055955664,1097,22,32,P,NHC,P-NHC
1098,22_33,Ag,17.13718650303781,1098,22,33,P,NHC,P-NHC
1099,22_34,Ag,19.393310031853616,1099,22,34,P,NHC,P-NHC
1100,22_35,Ag,27.335702626034617,1100,22,35,P,NHC,P-NHC
1101,22_36,Ag,21.26697851903737,1101,22,36,P,NHC,P-NHC
1102,22_37,Ag,28.85867480048909,1102,22,37,P,NHC,P-NHC
1103,22_38,Ag,16.613224506843835,1103,22,38,P,NHC,P-NHC
1104,22_39,Ag,18.036128574516624,1104,22,39,P,NHC,P-NHC
1105,22_40,Ag,18.69515026267618,1105,22,40,P,NHC,P-NHC
1106,22_41,Ag,24.39116568909958,1106,22,41,P,NHC,P-NHC
1107,22_42,Ag,14.244163324125113,1107,22,42,P,NHC,P-NHC
1108,22_43,Ag,20.497091939207166,1108,22,43,P,NHC,P-NHC
1109,22_44,Ag,17.0427349768579,1109,22,44,P,NHC,P-NHC
1110,22_45,Ag,25.39594826381653,1110,22,45,P,NHC,P-NHC
1111,22_46,Ag,29.03,1111,22,46,P,NHC,P-NHC
1112,22_47,Ag,20.370733592193574,1112,22,47,P,NHC,P-NHC
1113,22_48,Ag,16.288398236501962,1113,22,48,P,NHC,P-NHC
1114,22_49,Ag,18.338761678431183,1114,22,49,P,NHC,P-NHC
1141,22_76,Ag,23.84119839314372,1141,22,76,P,NHC,P-NHC
1142,22_77,Ag,24.50283400248736,1142,22,77,P,NHC,P-NHC
1143,22_78,Ag,35.6346377292648,1143,22,78,P,NHC,P-NHC
1165,23_32,Ag,23.777260577771813,1165,23,32,P,NHC,P-NHC
1166,23_33,Ag,22.486352460458875,1166,23,33,P,NHC,P-NHC
1167,23_34,Ag,18.60725457686931,1167,23,34,P,NHC,P-NHC
1168,23_35,Ag,28.59949777834117,1168,23,35,P,NHC,P-NHC
1169,23_36,Ag,29.72371551534161,1169,23,36,P,NHC,P-NHC
1170,23_37,Ag,25.503819494042546,1170,23,37,P,NHC,P-NHC
1171,23_38,Ag,22.72880871407688,1171,23,38,P,NHC,P-NHC
1172,23_39,Ag,25.375927780289203,1172,23,39,P,NHC,P-NHC
1173,23_40,Ag,25.60104143898934,1173,23,40,P,NHC,P-NHC
1174,23_41,Ag,21.49193243170157,1174,23,41,P,NHC,P-NHC
1175,23_42,Ag,15.458684873767195,1175,23,42,P,NHC,P-NHC
1176,23_43,Ag,29.984071709681302,1176,23,43,P,NHC,P-NHC
1177,23_44,Ag,21.634930476546288,1177,23,44,P,NHC,P-NHC
1178,23_45,Ag,29.960473854094744,1178,23,45,P,NHC,P-NHC
1179,23_46,Ag,36.77906411187723,1179,23,46,P,NHC,P-NHC
1180,23_47,Ag,28.2034897194244,1180,23,47,P,NHC,P-NHC
1181,23_48,Ag,21.32625779183581,1181,23,48,P,NHC,P-NHC
1182,23_49,Ag,24.326699123717844,1182,23,49,P,NHC,P-NHC
1209,23_76,Ag,20.97387642180547,1209,23,76,P,NHC,P-NHC
1210,23_77,Ag,-6.116535123903304,1210,23,77,P,NHC,P-NHC
1211,23_78,Ag,44.19834631308913,1211,23,78,P,NHC,P-NHC
1232,24_32,Ag,16.25,1232,24,32,P,NHC,P-NHC
1233,24_33,Ag,14.44,1233,24,33,P,NHC,P-NHC
1234,24_34,Ag,12.98,1234,24,34,P,NHC,P-NHC
1235,24_35,Ag,15.44,1235,24,35,P,NHC,P-NHC
1236,24_36,Ag,12.68017935473472,1236,24,36,P,NHC,P-NHC
1237,24_37,Ag,11.53052408900112,1237,24,37,P,NHC,P-NHC
1238,24_38,Ag,14.91572671290487,1238,24,38,P,NHC,P-NHC
1239,24_39,Ag,19.2281,1239,24,39,P,NHC,P-NHC
1240,24_40,Ag,10.951873906422406,1240,24,40,P,NHC,P-NHC
1241,24_41,Ag,17.9036,1241,24,41,P,NHC,P-NHC
1242,24_42,Ag,8.77,1242,24,42,P,NHC,P-NHC
1243,24_43,Ag,23.99,1243,24,43,P,NHC,P-NHC
1244,24_44,Ag,16.21,1244,24,44,P,NHC,P-NHC
1245,24_45,Ag,19.26127562439069,1245,24,45,P,NHC,P-NHC
1246,24_46,Ag,18.56,1246,24,46,P,NHC,P-NHC
1247,24_47,Ag,21.6772898635827,1247,24,47,P,NHC,P-NHC
1248,24_48,Ag,11.86430753581226,1248,24,48,P,NHC,P-NHC
1249,24_49,Ag,11.28,1249,24,49,P,NHC,P-NHC
1276,24_76,Ag,31.73123806808144,1276,24,76,P,NHC,P-NHC
1277,24_77,Ag,14.038095397874711,1277,24,77,P,NHC,P-NHC
1278,24_78,Ag,33.70882251346484,1278,24,78,P,NHC,P-NHC
1298,25_32,Ag,13.93,1298,25,32,P,NHC,P-NHC
1299,25_33,Ag,14.62,1299,25,33,P,NHC,P-NHC
1300,25_34,Ag,12.79,1300,25,34,P,NHC,P-NHC
1301,25_35,Ag,17.68,1301,25,35,P,NHC,P-NHC
1302,25_36,Ag,10.90381191065535,1302,25,36,P,NHC,P-NHC
1303,25_37,Ag,14.946219731122255,1303,25,37,P,NHC,P-NHC
1304,25_38,Ag,14.91,1304,25,38,P,NHC,P-NHC
1305,25_39,Ag,8.755466313101351,1305,25,39,P,NHC,P-NHC
1306,25_40,Ag,11.7,1306,25,40,P,NHC,P-NHC
1307,25_41,Ag,13.284664305392653,1307,25,41,P,NHC,P-NHC
1308,25_42,Ag,12.76,1308,25,42,P,NHC,P-NHC
1309,25_43,Ag,14.02,1309,25,43,P,NHC,P-NHC
1310,25_44,Ag,13.55,1310,25,44,P,NHC,P-NHC
1311,25_45,Ag,15.824504333548248,1311,25,45,P,NHC,P-NHC
1312,25_46,Ag,10.83,1312,25,46,P,NHC,P-NHC
1313,25_47,Ag,16.46,1313,25,47,P,NHC,P-NHC
1314,25_48,Ag,13.201158046722412,1314,25,48,P,NHC,P-NHC
1315,25_49,Ag,13.68,1315,25,49,P,NHC,P-NHC
1342,25_76,Ag,8.321073772385716,1342,25,76,P,NHC,P-NHC
1343,25_77,Ag,10.735240690410135,1343,25,77,P,NHC,P-NHC
1344,25_78,Ag,31.258304053451862,1344,25,78,P,NHC,P-NHC
1363,26_32,Ag,9.72,1363,26,32,P,NHC,P-NHC
1364,26_33,Ag,10.86,1364,26,33,P,NHC,P-NHC
1365,26_34,Ag,15.842720977962015,1365,26,34,P,NHC,P-NHC
1366,26_35,Ag,13.34,1366,26,35,P,NHC,P-NHC
1367,26_36,Ag,3.718263296876103,1367,26,36,P,NHC,P-NHC
1368,26_37,Ag,14.51898829685524,1368,26,37,P,NHC,P-NHC
1369,26_38,Ag,4.24,1369,26,38,P,NHC,P-NHC
1370,26_39,Ag,10.067907754797488,1370,26,39,P,NHC,P-NHC
1371,26_40,Ag,10.230770751833916,1371,26,40,P,NHC,P-NHC
1372,26_41,Ag,7.677928965073079,1372,26,41,P,NHC,P-NHC
1373,26_42,Ag,6.74920635484159,1373,26,42,P,NHC,P-NHC
1374,26_43,Ag,10.31,1374,26,43,P,NHC,P-NHC
1375,26_44,Ag,10.14,1375,26,44,P,NHC,P-NHC
1376,26_45,Ag,11.047946147620678,1376,26,45,P,NHC,P-NHC
1377,26_46,Ag,9.02,1377,26,46,P,NHC,P-NHC
1378,26_47,Ag,9.81,1378,26,47,P,NHC,P-NHC
1379,26_48,Ag,9.46,1379,26,48,P,NHC,P-NHC
1380,26_49,Ag,15.1,1380,26,49,P,NHC,P-NHC
