,Record,Field,Value,idx,Sigma,Rho,Predval,Split
3660,23_55,Pt,-30.71370875788853,3660,22.93291181189945,0.6389588279553037,-28.790362478308207,0
961,24_59,Au,2.59,961,1.0431200278291826,0.6255430115450548,4.863481655699437,0
2899,19_59,Pd,-38.55,2899,-3.33425791542675,0.7432753174290814,-36.50001381566699,0
1117,3_62,Au,0.11,1117,-4.183222283279977,0.6255430115450548,1.594179747042872,0
2103,12_62,Ni,-65.52979184454307,2103,-0.7958334916815696,0.9432189240008224,-62.266092339539135,0
349,28_59,Ag,18.00456841569394,349,13.098133886469082,0.6603606558655174,28.460956864404032,0
269,23_64,Ag,27.329922773875296,269,7.381951036772307,0.6603606558655174,24.68621460873105,0
1406,11_62,Cu,-4.65,1406,-0.7912877903889297,0.9095610682180674,-4.3309984474522665,0
1046,29_59,Au,0.1,1046,-3.4957814068278985,0.6255430115450548,2.024203583157877,0
2250,20_56,Ni,-55.33723039645702,2250,-4.450298851410405,0.9432189240008224,-65.71305322394085,0
1731,29_64,Cu,-2.67,1731,-6.578205312897703,0.9095610682180674,-9.594553330915199,0
772,14_57,Au,1.4925036365166306,772,-4.807923646165103,0.6255430115450548,1.20340217518741,0
1753,30_52,Cu,-1.6592914452776313,1753,2.864771165617209,0.9095610682180674,-1.005589557959091,0
2744,10_57,Pd,-36.92,2744,-5.2081497327646415,0.7432753174290814,-37.892831351026565,0
2562,57_84,Ni,-67.04887104593217,2562,3.6061924604513345,0.9432189240008224,-58.11401815754464,0
3208,53_82,Pd,-47.637339745182544,3208,-18.287112594910436,0.7432753174290814,-47.61410162403115,0
1920,60_81,Cu,-1.8987748129293325,1920,7.631442346366962,0.9095610682180674,3.3299889730479304,0
109,15_57,Ag,25.40461776731536,109,8.220937927288084,0.6603606558655174,25.24024854201462,0
3591,1_54,Pt,-32.35,3591,17.35707160282335,0.6389588279553037,-32.35309480316553,0
1345,9_52,Au,3.27043723128736,1345,-3.536078333240924,0.6255430115450548,1.9989961224534638,0
3053,27_60,Pd,-34.91,3053,-3.9644908007748767,0.7432753174290814,-36.96845036357836,0
151,17_65,Ag,14.75086618680507,151,-8.245749480770154,0.6603606558655174,14.366296045296822,0
2079,11_55,Ni,-68.1745,2079,-0.17870152988157928,0.9432189240008224,-61.684001794563635,0
1093,31_55,Au,5.15,1093,-5.397530198254628,0.6255430115450548,0.8345779169666323,0
1927,61_75,Cu,-2.861964568961412,1927,4.38970283081718,0.9095610682180674,0.3814289163997513,0
3264,5_55,Pd,-31.63,3264,7.839566158690443,0.7432753174290814,-28.19478618008082,0
750,13_52,Au,2.435462813824415,750,-3.444956430582882,0.6255430115450548,2.0559967918598905,0
1111,3_56,Au,-1.06,1111,-6.933317725884844,0.6255430115450548,-0.12612323816050708,0
4034,7_55,Pt,-44.20139122894034,4034,-3.820602203419733,0.6389588279553037,-45.88475643722234,0
1263,63_75,Au,2.5162335173226893,1263,5.699639139943286,0.6255430115450548,7.776334644408398,0
632,7_53,Ag,15.35,632,-3.472090032199205,0.6603606558655174,17.51863292963376,0
2672,7_53,Ni,-66.68371744640172,2672,-3.472090032199205,0.9432189240008224,-64.79038815403635,0
2129,14_54,Ni,-69.416364335455,2129,-4.532997832300992,0.9432189240008224,-65.79105646771244,0
331,27_58,Ag,16.816223801113665,331,-2.814378296181178,0.6603606558655174,17.95295988300107,0
2296,23_51,Ni,-54.1065,2296,8.049180189481799,0.9432189240008224,-53.92330805241967,0
3421,10_54,Pt,-45.23,3421,-8.907204658531157,0.6389588279553037,-49.13488598021491,0
1247,61_75,Au,9.734320690389724,1247,4.38970283081718,0.6255430115450548,6.95691314066544,0
734,12_53,Au,4.124614873435348,734,-1.6676479389419459,0.6255430115450548,3.1677796981655604,0
2392,28_62,Ni,-50.3982,2392,7.718765336039329,0.9432189240008224,-54.23496159495757,0
2963,22_55,Pd,-26.42,2963,11.250369316889614,0.7432753174290814,-25.659620379982215,0
2964,22_56,Pd,-34.76,2964,7.608803455409307,0.7432753174290814,-28.3663064016129,0
1654,25_55,Cu,-0.88,1654,0.3887885882998865,0.9095610682180674,-3.2576469158731585,0
1690,27_57,Cu,-8.83,1690,-3.659220830412216,0.9095610682180674,-6.9395586869137365,0
1445,14_50,Cu,-11.81,1445,-4.141355637622664,0.9095610682180674,-7.378089737185183,0
2628,64_72,Ni,-72.40167403733358,2628,-3.37982800071446,0.9432189240008224,-64.70336485997318,0
545,5_56,Ag,23.36619068449363,545,0.5419829005715312,0.6603606558655174,20.16936876421026,0
2227,1_50,Ni,-39.594080929644406,2227,11.212003809939851,0.9432189240008224,-50.940072960326845,0
22,10_55,Ag,18.26333811832592,22,-0.5176358800000553,0.6603606558655174,19.46963821130459,0
983,25_64,Au,1.2870379257947206,983,-0.8126422862394822,0.6255430115450548,3.702622509045105,0
1366,0_56,Cu,16.13,1366,16.808558229323555,0.9095610682180674,11.677136298710922,0
2870,17_64,Pd,-40.09,2870,-6.806392134925048,0.7432753174290814,-39.08076547982096,0
1994,7_55,Cu,-8.342021405231208,1994,-3.820602203419733,0.9095610682180674,-7.086344900936952,0
855,19_55,Au,-0.51,855,-6.611649149105728,0.6255430115450548,0.07509429207731344,0
2898,19_58,Pd,-38.49,2898,-5.084234171411547,0.7432753174290814,-37.800727972827445,0
1478,15_66,Cu,-10.72,1478,-2.496391486600852,0.9095610682180674,-5.881894386801358,0
3391,9_58,Pd,-35.34,3391,-4.418683862132231,0.7432753174290814,-37.30604085543283,0
2853,16_64,Pd,-29.47,2853,15.001175666287146,0.7432753174290814,-22.87173860001875,0
586,63_83,Ag,17.616211941000074,586,-4.530935837287972,0.6603606558655174,16.81941281932489,0
1431,13_53,Cu,-13.17,1431,-2.9675898769644307,0.9095610682180674,-6.310478098083088,0
1916,60_72,Cu,-9.279485228471458,1916,-0.41999870757753344,0.9095610682180674,-3.993288352672627,0
3931,59_72,Pt,-42.38662050198764,3931,10.392611364422418,0.6389588279553037,-36.8030981544355,0
286,24_64,Ag,19.84271860541776,286,-1.8099986190895119,0.6603606558655174,18.61621270530332,0
1022,28_52,Au,8.19,1022,12.185387873428352,0.6255430115450548,11.833449439277171,0
2057,10_50,Ni,-67.75345508521423,2057,-3.37198505484431,0.9432189240008224,-64.69596724500853,0
1275,64_84,Au,6.442720429971814,1275,-2.8060947624490558,0.6255430115450548,2.455632243705022,0
2156,15_64,Ni,-57.51917848642916,2156,0.7114829543330179,0.9432189240008224,-60.844362943200515,0
1371,0_61,Cu,11.450865292921662,1371,13.685898569936615,0.9095610682180674,8.83688664323747,0
2438,30_57,Ni,-57.44335418660194,2438,3.153402010379385,0.9432189240008224,-58.54109867865935,0
3589,1_52,Pt,-32.71,3589,16.233447847950224,0.6389588279553037,-33.071044120642,0
2627,63_84,Ni,-57.283685301896185,2627,23.73349575115822,0.9432189240008224,-39.12956480464588,0
1317,7_58,Au,1.3434619666077197,1317,-5.494848122447687,0.6255430115450548,0.7737013695895931,0
311,26_55,Ag,15.915327697061002,311,-1.734152967609722,0.6603606558655174,18.666298189459063,0
3432,10_65,Pt,-47.71825884282589,3432,-8.980655974732707,0.6389588279553037,-49.18181834712683,0
66,12_65,Ag,17.4323997721076,66,-6.72527774384309,0.6603606558655174,15.370355758718961,0
1179,55_72,Au,3.121468306519091,1179,0.9851725829260458,0.6255430115450548,4.827233036503388,0
1644,24_62,Cu,4.53,1644,2.6679727524992933,0.9095610682180674,-1.1845897328182429,0
1016,27_63,Au,2.0856579313986003,1016,-3.7258416826585297,0.6255430115450548,1.8802909853778984,0
1051,29_64,Au,-0.700752,1051,-6.578205312897703,0.6255430115450548,0.09601485009650101,0
3558,18_55,Pt,-34.62693795235828,3558,11.336225494713963,0.6389588279553037,-36.20016757570235,0
891,20_57,Au,-0.05,891,-3.139081470895943,0.6255430115450548,2.2473347352986806,0
2807,14_52,Pd,-35.8,2807,-4.779907391440536,0.7432753174290814,-37.57452938884232,0
210,20_56,Ag,21.908527274616063,210,-4.450298851410405,0.6603606558655174,16.872662312206018,0
3197,52_74,Pd,-35.2048803512007,3197,0.8848464348245801,0.7432753174290814,-33.36405769046751,0
2851,16_62,Pd,-28.77,2851,7.79008637556145,0.7432753174290814,-28.231563281592344,0
31,10_64,Ag,14.655265084467828,31,-4.728593349339867,0.6603606558655174,16.688887575029554,0
3002,24_60,Pd,-28.91,3002,2.003532016721487,0.7432753174290814,-32.53256630947975,0
1080,30_59,Au,13.14,1080,6.279847006545271,0.6255430115450548,8.139279620604736,0
3109,2_65,Pd,-40.5,3109,-5.663543120626595,0.7432753174290814,-38.23131401594476,0
2351,26_55,Ni,-62.19856084091589,2351,-1.734152967609722,0.9432189240008224,-63.151133025993104,0
3189,51_74,Pd,-34.67191977798939,3189,0.3358299664401615,0.7432753174290814,-33.772128080279735,0
742,12_61,Au,3.1786372885107994,742,-4.240161991372592,0.6255430115450548,1.5585615105661215,0
306,26_50,Ag,16.649031430482864,306,-2.207651766557513,0.6603606558655174,18.353618212034363,0
2924,20_50,Pd,-29.15,2924,4.360431312992346,0.7432753174290814,-30.78074123689565,0
1818,4_66,Cu,7.37,1818,13.358532905621479,0.9095610682180674,8.539127579905077,0
2146,15_54,Ni,-49.1211,2146,9.848898862651442,0.9432189240008224,-52.22577934200841,0
3304,63_81,Pd,-23.98677166365087,3304,13.167960515837917,0.7432753174290814,-24.234322172884703,0
3808,31_50,Pt,-44.73728406149894,3808,-3.1524686292619526,0.6389588279553037,-45.4578465917609,0
678,9_65,Ag,16.837222760543227,678,-4.1404172607046075,0.6603606558655174,17.07729592268515,0
484,53_73,Ag,44.21896315552294,484,40.12315856436025,0.6603606558655174,46.30721988547804,0
3502,15_50,Pt,-39.99,3502,5.344801607362103,0.6389588279553037,-40.02844076054811,0
2062,10_55,Ni,-65.26785061368719,2062,-0.5176358800000553,0.9432189240008224,-62.0036910875893,0
2985,23_60,Pd,-29.65,2985,9.32037325586923,0.7432753174290814,-27.09413881487402,0
2096,12_55,Ni,-70.2742,2096,0.7318138389907113,0.9432189240008224,-60.8251864680497,0
3924,58_73,Pt,-26.962248051539063,3924,28.489503056676668,0.6389588279553037,-25.239929449118655,0
2261,21_50,Ni,-63.3365960996598,2261,1.4538842081269137,0.9432189240008224,-60.144116031420175,0
