,Record,Field,Value,idx,Sigma,Rho,Predval,Split
1198,34_36,Pt,-55.354200361296535,1198,-4.5444505732232345,0.5920335346888714,-53.735952754280945,0
1041,38_44,Pd,-44.36,1041,3.336234442436719,0.6400009769236037,-44.466277597173665,0
314,36_41,Au,-3.01735,314,-8.919657813872893,0.5225202663081374,-5.963906463829696,0
936,32_44,Pd,-43.72,936,8.618559743260482,0.6400009769236037,-41.08558424421819,0
354,38_76,Au,1.133276323787868,354,2.8888080731922705,0.5225202663081374,0.20625627617014963,0
983,34_78,Pd,-20.5279184631072,983,29.37562805506007,0.6400009769236037,-27.801040246596475,0
925,32_33,Pd,-43.78,925,-3.1520812558324947,0.6400009769236037,-48.61880598265471,0
880,44_45,Ni,-74.51800517830998,880,6.019967076024039,0.7938353477197982,-74.40329167061176,0
595,39_46,Cu,-14.1835,595,1.3472256165025964,0.632751766902006,-11.234942387755428,0
654,44_76,Cu,36.33065116405487,654,63.53323778517091,0.632751766902006,28.11336668855909,0
1308,41_41,Pt,-44.44757554261014,1308,-6.951373710501601,0.5920335346888714,-55.160931966968285,0
84,36_42,Ag,7.436336133163422,84,-6.624981127762709,0.5280746057257623,8.373037298754303,0
1179,33_36,Pt,-55.87749424949288,1179,-4.736980831484832,0.5920335346888714,-53.849937123614126,0
1070,40_46,Pd,-49.86,1070,-1.8077945218091402,0.6400009769236037,-47.75846115961433,0
236,32_37,Au,-6.19091404043138,236,-5.042383611339671,0.5225202663081374,-3.937952114972366,0
505,34_36,Cu,-10.692185911815614,505,-4.5444505732232345,0.632751766902006,-14.962910906818927,0
912,48_77,Ni,-89.73578576743603,912,10.594373766309939,0.7938353477197982,-70.77196594501689,0
74,35_49,Ag,14.508782034739852,74,5.204343928237636,0.5280746057257623,14.619803463703565,0
697,32_36,Ni,-82.99439167277887,697,-4.072184111766257,0.7938353477197982,-82.41479801801205,0
1366,47_48,Pt,-49.60083244461566,1366,-9.78184018057866,0.6311075113990221,-57.20206501791544,1
406,42_78,Au,22.28341419529169,406,44.625059108131914,0.6016797605501507,25.23658126549458,1
982,34_77,Pd,-57.23452378576621,982,-8.054704620371387,0.6641452311715003,-51.62850370839412,1
1238,36_41,Pt,-56.4698744895868,1238,-4.569805464658158,0.6311075113990221,-53.91271075902554,1
671,46_78,Cu,1.2234334563836455,671,36.92537717232038,0.6984130953590895,14.238827637918543,1
36,33_48,Ag,10.6655,36,-7.560923106693115,0.5889948642718796,7.148739662298358,1
856,41_77,Ni,-101.5165680013597,856,-5.669876279076142,0.8175304855230957,-83.73214903138913,1
904,47_48,Ni,-74.35069422004744,904,-9.78184018057866,0.8175304855230957,-87.09380487623793,1
130,39_43,Ag,13.3397,130,-1.2323306056992787,0.5889948642718796,10.876248143453259,1
328,37_39,Au,-1.5876,328,-0.7510155223491783,0.6016797605501507,-2.0652844528790553,1
