,Trainsize,MAE,Std
0,250,27.89875716349062,23.512386651396085
1,500,3.8793458325614445,0.19392866345649207
2,1000,3.5056076022141496,0.14280281271977147
3,1714,3.215783389514923,0.18418912512869043
