,Record,Field,Value,idx,Sigma,Rho,Predval,Split
1055,19_37,Au,-0.1826484892517328,1055,-12.588979666936552,0.6389069000287035,-5.766844560345567,1
4089,5_76,Pd,-51.651855199597776,4089,-5.474069698461773,0.697030017629868,-42.4081590337983,1
1948,20_48,Cu,-15.9926,1948,-1.6662318277286496,0.8618406153763428,-9.953583871754159,1
4117,73_77,Pd,-43.04197489004582,4117,-19.298855590632037,0.697030017629868,-52.04444978794689,1
1802,14_49,Cu,-16.09,1802,-5.030977262247143,0.8618406153763428,-12.853458147624318,1
2606,13_34,Ni,-64.27865315275267,2606,-2.9875965892313494,0.7998530234278026,-68.89449129268863,1
1598,73_78,Au,22.572249746415764,1598,28.0995820128186,0.6389069000287035,20.229358249093497,1
2219,33_83,Cu,-12.686731436755508,2219,-0.711497587280892,0.8618406153763428,-9.130755126445798,1
2631,14_38,Ni,-68.75,2631,-7.456980872294179,0.7998530234278026,-72.46934182435713,1
1731,11_41,Cu,-12.8194,1731,1.8947187500985916,0.8618406153763428,-6.884612034434786,1
80,12_49,Ag,11.878575354348868,80,-3.186078678592008,0.661721312482877,12.591568991181543,1
2598,12_47,Ni,-70.63979147700593,2598,-2.160997586309182,0.7998530234278026,-68.23333358103893,1
101,13_49,Ag,15.21,101,-3.873293291385777,0.661721312482877,12.136824435646238,1
1602,75_76,Au,1.2270784336142242,1602,-4.581802355632605,0.6389069000287035,-0.6510037264001922,1
1853,17_37,Cu,-11.2156,1853,-2.3756277561605286,0.8618406153763428,-10.564970095259362,1
946,14_33,Au,-0.65,946,-7.085758754750569,0.6389069000287035,-2.2507987471676856,1
765,76_81,Ag,22.308907700702548,765,10.534495065276161,0.661721312482877,21.67076505699209,1
2325,44_75,Cu,-6.871568810194731,2325,11.877295134716917,0.8618406153763428,1.7187777399260185,1
1313,2_43,Au,1.6083715013228357,1313,-2.719055023484712,0.6389069000287035,0.539118397119156,1
4811,40_73,Pt,-36.87910671159625,4811,16.27713012246036,0.6902289822937362,-32.48488274774657,1
3839,2_49,Pd,-41.77,3839,-7.629400562273653,0.697030017629868,-43.91048934379929,1
2343,46_82,Cu,-10.754717278294263,2343,0.787714359939037,0.8618406153763428,-7.83867337927421,1
449,29_40,Ag,5.49548,449,-14.856485200718316,0.661721312482877,4.869012270151394,1
2059,26_33,Cu,-14.55,2059,-3.4906369741623293,0.8618406153763428,-11.525930325852329,1
2881,25_36,Ni,-74.41380105912685,2881,-8.111389468635307,0.7998530234278026,-72.99277251869773,1
3472,14_39,Pd,-41.66,3472,-9.56240568879632,0.697030017629868,-45.25785194121801,1
1689,0_41,Cu,-8.908243712503463,1689,4.008541339396341,0.8618406153763428,-5.062833873278,1
4481,21_40,Pt,-44.47765459027141,4481,-2.134286611420173,0.6902289822937362,-45.192976182558795,1
534,33_73,Ag,16.2273903535679,534,10.137464457155327,0.661721312482877,21.408041441890497,1
4914,5_35,Pt,-47.427057694643736,4914,8.356564206378177,0.6902289822937362,-37.95188689919443,1
1937,20_37,Cu,-19.0975,1937,-6.590340312410984,0.8618406153763428,-14.197380558372654,1
479,2_49,Ag,9.86,479,-7.629400562273653,0.661721312482877,9.651328202527836,1
4662,2_32,Pt,-50.05,4662,1.4054338569417217,0.6902289822937362,-42.74975852607705,1
675,48_73,Ag,18.060542703140527,675,5.094344479299897,0.661721312482877,18.070901471135382,1
29,10_40,Ag,10.021226880606264,29,-8.3670110108072,0.661721312482877,9.163235648423132,1
3637,21_36,Pd,-41.71,3637,-4.973799873084291,0.697030017629868,-42.05945594859574,1
2942,28_34,Ni,-51.42127986811101,2942,2.9368387274749543,0.7998530234278026,-64.15581379251864,1
628,42_74,Ag,9.8521862430498,628,-4.7348806263417,0.661721312482877,11.56669373354058,1
4519,23_36,Pt,-29.1608,4519,26.150808558188913,0.6902289822937362,-25.669783729558038,1
4599,27_32,Pt,-45.76564551098272,4599,1.0474961191887857,0.6902289822937362,-42.99681752653078,1
2571,11_41,Ni,-63.25835068663582,2571,1.8947187500985916,0.7998530234278026,-64.98935660719764,1
3865,31_33,Pd,-39.05,3865,-5.985071086272541,0.697030017629868,-42.76434234015292,1
2498,8_78,Cu,25.428808915428817,2498,47.523751704630534,0.8618406153763428,32.440341806126455,1
759,74_76,Ag,15.7722724317573,759,1.3844771982990787,0.661721312482877,15.61600322481424,1
4105,6_45,Pd,-40.12,4105,-0.41155541178203464,0.697030017629868,-38.87943461130246,1
4001,43_84,Pd,-40.50615247385576,4001,0.3045326511041437,0.697030017629868,-38.38029973620437,1
1282,29_33,Au,-1.39932,1282,-7.145839718436643,0.6389069000287035,-2.2891848894270925,1
1968,21_47,Cu,-10.60326260793954,1968,2.168409417122411,0.8618406153763428,-6.648734301544216,1
1709,10_40,Cu,-9.02513,1709,-8.3670110108072,0.8618406153763428,-15.728587526399565,1
79,12_48,Ag,13.64,79,-8.212374938778595,0.661721312482877,9.265561632963099,1
1914,1_35,Cu,-1.66,1914,16.48287796003512,0.8618406153763428,5.688056076264973,1
4381,17_45,Pt,-44.237011740449816,4381,-4.943217247739752,0.6902289822937362,-47.131781516999354,1
3004,30_33,Ni,-61.82031057588756,3004,3.737716117110018,0.7998530234278026,-63.51522959102407,1
3091,37_83,Ni,-66.46546057332307,3091,-4.045965513360125,0.7998530234278026,-69.74103087655506,1
4111,6_77,Pd,-33.54046754585579,4111,11.3563076740731,0.697030017629868,-30.67688079710298,1
3577,19_39,Pd,-43.4,3577,-12.772075431169192,0.697030017629868,-47.49508809833023,1
2664,15_76,Ni,-64.38063620589674,2664,7.965282972086606,0.7998530234278026,-60.13379746032788,1
2523,0_35,Ni,-49.96823644498363,2523,12.144981684059928,0.7998530234278026,-56.790652808538724,1
1306,2_36,Au,-5.53155,1306,-7.696906213588818,0.6389069000287035,-2.6412650755544513,1
5016,8_76,Pt,-5.954603384248912,5016,43.09647422476225,0.6902289822937362,-13.97339416222922,1
4290,13_38,Pt,-47.05414695618674,4290,-6.975416242299621,0.6902289822937362,-48.53446416083276,1
2963,29_34,Ni,-63.58013250306249,2963,-9.164886164343367,0.7998530234278026,-73.83541503593102,1
1373,33_72,Au,-2.7944275233894587,1373,-7.367148694066644,0.6389069000287035,-2.4305807209953842,1
4525,23_42,Pt,-47.4885984682478,4525,0.9245866885808095,0.6902289822937362,-43.081653177733635,1
4484,21_43,Pt,-41.52114784158766,4484,-1.348102189560738,0.6902289822937362,-44.65032890916356,1
2082,27_35,Cu,-7.34,2082,3.709538582978591,0.8618406153763428,-5.320526592868296,1
2173,30_42,Cu,-6.620022082701325,2173,1.9882366963993632,0.8618406153763428,-6.804014470046198,1
4492,21_77,Pt,-37.05103460652754,4492,7.670703857158846,0.6902289822937362,-38.425287590031715,1
3391,10_42,Pd,-44.95,3391,-6.775085426661203,0.697030017629868,-43.315006049761884,1
1298,29_49,Au,-4.36841,1298,-6.435738247337476,0.6389069000287035,-1.835496159821301,1
2879,25_34,Ni,-69.33263744739816,2879,-1.9511515128319037,0.7998530234278026,-68.06548756471368,1
189,18_32,Ag,26.15950533933937,189,13.031539209593872,0.661721312482877,23.323112385497687,1
1192,24_48,Au,2.71,1192,-0.989547119652853,0.6389069000287035,1.64411293053151,1
3737,25_78,Pd,-15.53602178953588,3737,25.99743725185739,0.697030017629868,-20.471573989378815,1
982,15_48,Au,0.1883631385862827,982,-4.2459007821140045,0.6389069000287035,-0.4363938933486593,1
4840,43_83,Pt,-44.31467261910439,4840,2.0101601940836473,0.6902289822937362,-42.332358881825364,1
2905,26_39,Ni,-72.0263102632016,2905,-17.91684186324389,0.7998530234278026,-80.83569326260279,1
922,12_77,Au,-4.596683747600764,922,7.6288527964286885,0.6389069000287035,7.150468104122806,1
937,13_45,Au,0.27,937,-5.3012642749595535,0.6389069000287035,-1.1106729109660742,1
1352,31_40,Au,-4.88175,1352,-15.473723318393,0.6389069000287035,-7.609927184075089,1
433,28_45,Ag,11.989367713220416,433,9.984782752209583,0.661721312482877,21.307008703701676,1
715,5_36,Ag,10.23802142823115,715,-4.734342571717508,0.661721312482877,11.567049775752688,1
3411,11_41,Pd,-38.2,3411,1.8947187500985916,0.697030017629868,-37.2718922915875,1
1091,1_78,Au,29.502567352261394,1091,55.960979957730046,0.6389069000287035,38.030197640542966,1
2558,10_49,Ni,-71.22895058989525,2558,-2.9667214072754646,0.7998530234278026,-68.87779421528661,1
1748,12_37,Cu,-18.3579,1748,-1.5876853511998381,0.8618406153763428,-9.885889328086925,1
886,11_36,Au,-2.61,886,-7.572344604097355,0.6389069000287035,-2.561681803771675,1
888,11_38,Au,-1.1195113770663738,888,-6.347882073802137,0.6389069000287035,-1.7793642443394546,1
3479,14_46,Pd,-39.75,3479,4.074508880434717,0.697030017629868,-35.7525131386099,1
12,0_44,Ag,20.33,12,16.014228677133698,0.661721312482877,25.296821574686994,1
4359,16_44,Pt,-43.3009,4359,6.963828969494642,0.6902289822937362,-38.91319312435318,1
481,2_77,Ag,13.356405071448537,481,11.277585526844497,0.661721312482877,22.162483852514598,1
4800,3_43,Pt,-45.584197596646845,4800,-1.35895909703102,0.6902289822937362,-44.657822661357635,1
5019,9_32,Pt,-45.66,5019,5.591568496706,0.6902289822937362,-39.860367073928,1
1946,20_46,Cu,-11.34328648634255,1946,5.842425533488618,0.8618406153763428,-3.4823179909125628,1
2914,26_48,Ni,-69.283491557464,2914,-3.8458124961060074,0.7998530234278026,-69.58093788055616,1
846,0_38,Au,6.61556,846,16.93942463002632,0.6389069000287035,13.099056691821232,1
186,17_76,Ag,12.944477557670323,186,1.3765694295813813,0.661721312482877,15.610770485719554,1
287,21_46,Ag,17.29353257548064,287,5.60940239206021,0.661721312482877,18.41172626917183,1
3747,26_41,Pd,-42.78,3747,-5.467188337564987,0.697030017629868,-42.40336251869109,1
2153,2_43,Cu,-2.34,2153,-2.719055023484712,0.8618406153763428,-10.860949662667052,1
1521,48_84,Au,3.533531520050019,1521,-6.10889609057503,0.6389069000287035,-1.6266744506455115,1
596,3_39,Ag,11.1204,596,-7.795310929950944,0.661721312482877,9.541541776273903,1
3204,49_74,Ni,-68.84752720687538,3204,-3.5780597186586176,0.7998530234278026,-69.36677501198368,1
1561,5_42,Au,-3.30986,1561,2.4869524349993037,0.6389069000287035,3.865272483945488,1
960,14_47,Au,-0.4130959557369351,960,-3.1898190705058824,0.6389069000287035,0.2383439991918932,1
1241,27_34,Au,-2.31,1241,-4.357938295258262,0.6389069000287035,-0.5079754335585824,1
3919,36_74,Pd,-42.21508846944198,3919,-1.7155411131208447,0.697030017629868,-39.788351787695746,1
732,6_32,Ag,16.98,732,-0.9663535514673409,0.661721312482877,14.060408415653699,1
1530,4_32,Au,15.765362189617008,1530,11.316207412130925,0.6389069000287035,9.506344410947655,1
396,26_76,Ag,14.264104989822954,396,6.396702906266024,0.661721312482877,18.932699798750544,1
2946,28_38,Ni,-54.4938,2946,9.91273125491464,0.7998530234278026,-58.576125063338594,1
968,15_34,Au,-0.25,968,3.2045662031760465,0.6389069000287035,4.323760871989207,1
4458,20_38,Pt,-45.53084963699803,4458,-0.9564943747210451,0.6902289822937362,-44.38002984566849,1
4009,44_84,Pd,-32.2415521889925,4009,4.957920253193213,0.697030017629868,-35.13674889388162,1
4450,1_77,Pt,-40.3811149392277,4450,12.943883939545076,0.6902289822937362,-34.78558586831467,1
2911,26_45,Ni,-64.10590747278184,2911,-4.207307737196064,0.7998530234278026,-69.8700809420968,1
4070,4_78,Pd,-4.520288513507694,4070,42.20994215223633,0.697030017629868,-9.170971412843361,1
5031,9_44,Pt,-47.16381461266428,5031,-2.223706388202448,0.6902289822937362,-45.254696304084156,1
2200,31_48,Cu,-13.916,2200,-2.0706505221120994,0.8618406153763428,-10.302128328191289,1
2047,25_42,Cu,-7.61,2047,-2.581715750100071,0.8618406153763428,-10.742585098777894,1
3095,38_74,Ni,-69.11271356139332,3095,-0.4186909399831773,0.7998530234278026,-66.83974434223671,1
1642,8_36,Au,10.380002844613044,1642,12.140581370297415,0.6389069000287035,10.033042621024197,1
1657,8_77,Au,11.321124140173197,1657,8.6659127455301,0.6389069000287035,7.813052861347114,1
718,5_39,Ag,12.892172424588352,718,-4.580312730152818,0.661721312482877,11.668974604674403,1
4870,47_81,Pt,-45.04635075107217,4870,0.9379139880329832,0.6902289822937362,-43.072454289396035,1
3172,45_74,Ni,-61.17949199164286,3172,-1.7659100814879733,0.7998530234278026,-67.91732164578914,1
696,4_38,Ag,26.652761021628976,696,15.191230597363019,0.661721312482877,24.752226205170253,1
2371,4_33,Cu,-1.2191089186817408,2371,11.641891490048264,0.8618406153763428,1.5158973179429527,1
4217,0_49,Pt,-42.7297745118849,4217,6.1243029855209095,0.6902289822937362,-39.49265828988051,1
1011,17_35,Au,3.4553871317766607,1011,0.4948742593028574,0.6389069000287035,2.5925199920964364,1
1238,26_78,Au,15.99873249605298,1238,20.75536766573113,0.6389069000287035,15.537089027449511,1
2658,15_44,Ni,-62.06782427150756,2658,6.07911179375677,0.7998530234278026,-61.64245718001738,1
2443,75_77,Cu,-4.037390494719148,2443,1.972708053971918,0.8618406153763428,-6.8173976847918265,1
2452,77_84,Cu,-1.89793147938326,2452,2.838340225185269,0.8618406153763428,-6.071360721663752,1
1336,30_45,Au,11.566747250035403,1336,2.7030188188454227,0.6389069000287035,4.0033187874490235,1
159,16_44,Ag,26.50552663812413,159,6.963828969494642,0.661721312482877,19.30797920165343,1
153,16_38,Ag,21.34988501248881,153,5.2069405437946745,0.661721312482877,18.145408686713274,1
3261,6_41,Ni,-62.26145441411063,3261,-2.01811616591776,0.7998530234278026,-68.1190494449472,1
3121,3_44,Ni,-72.10465842811391,3121,-2.2664332283709596,0.7998530234278026,-68.31766659811909,1
4506,22_44,Pt,-39.93112204456702,4506,6.431644313695827,0.6902289822937362,-39.28052239771753,1
2918,26_78,Ni,-47.08624059194699,2918,20.75536766573113,0.7998530234278026,-49.90360954821865,1
4138,7_33,Pd,-44.97,4138,-6.451607364024318,0.697030017629868,-43.08953213005922,1
3840,2_76,Pd,-50.10804504016414,3840,-3.798065909681088,0.697030017629868,-41.23993408335677,1
1652,8_46,Au,11.939504705835134,1652,13.34933363887526,0.6389069000287035,10.80532278584393,1
3977,40_84,Pd,-43.52304857550189,3977,-0.8345492659929462,0.697030017629868,-39.17427402496042,1
3954,3_37,Pd,-45.55,3954,-3.47899566816133,0.697030017629868,-41.017532547285086,1
2255,38_74,Cu,-9.330495048779994,2255,-0.4186909399831773,0.8618406153763428,-8.878402465352453,1
613,40_75,Ag,7.285007293801755,613,-14.976625708727308,0.661721312482877,4.789512735509325,1
4133,78_81,Pd,-8.660473573952913,4133,34.190185254837175,0.697030017629868,-14.760982704424748,1
2139,29_76,Cu,-10.191487973555924,2139,-6.21289534414194,0.8618406153763428,-13.872083154648957,1
2860,24_36,Ni,-70.77326490497217,2860,-2.465709252864172,0.7998530234278026,-68.47705812880666,1
2561,10_78,Ni,-52.861155135557055,2561,14.354740569657688,0.7998530234278026,-55.02317048284691,1
4102,6_42,Pd,-46.24,4102,-7.102796747076842,0.697030017629868,-43.543430677208704,1
4749,35_72,Pt,-46.835357550065964,4749,-3.0592447670118488,0.6902289822937362,-45.831409108957125,1
4438,1_39,Pt,-47.702775640413165,4438,0.027455975714082315,0.6902289822937362,-43.700878796660085,1
4183,9_36,Pd,-40.06,4183,-2.314038879306837,0.697030017629868,-40.20552269621181,1
4431,1_32,Pt,-42.92548593133688,4431,20.434736585705835,0.6902289822937362,-29.615182269842784,1
3099,38_83,Ni,-63.13410904118791,3099,-5.221009065241545,0.7998530234278026,-70.68089301418676,1
3154,43_72,Ni,-67.55878973845392,3154,-3.0311221095410263,0.7998530234278026,-68.9293053117046,1
1246,27_39,Au,-2.76,1246,-10.102328405735344,0.6389069000287035,-4.178105911599037,1
464,2_34,Ag,9.89,464,-8.679384845723618,0.661721312482877,8.956531224396931,1
2531,0_43,Ni,-51.98635271284729,2531,12.632769174516218,0.7998530234278026,-56.400494509507,1
1122,21_41,Au,6.774303654674441,1122,5.172886483924807,0.6389069000287035,5.581334280826026,1
2724,18_47,Ni,-67.49097896087915,2724,6.1693394791511,0.7998530234278026,-61.57028829305783,1
1166,23_43,Au,11.307762443087997,1166,18.940498612852952,0.6389069000287035,14.377556666917087,1
4155,7_76,Pd,-46.55233774520457,4155,4.585976750943722,0.697030017629868,-35.396004679811895,1
1217,25_78,Au,17.386270460672677,1217,25.99743725185739,0.6389069000287035,18.88628345645619,1
2152,2_42,Cu,-4.98,2152,-8.284881409158935,0.8618406153763428,-15.65780489997441,1
2492,8_46,Cu,10.522439008578658,2492,13.34933363887526,0.8618406153763428,2.987440310207516,1
104,13_78,Ag,29.31443153880537,104,26.540491801650752,0.661721312482877,32.262274224982534,1
1354,31_42,Au,0.684186,1354,-5.034426162504701,0.6389069000287035,-0.9401881997280337,1
447,29_38,Ag,14.7478,447,-4.242120813916631,0.661721312482877,11.892763403357314,1
1929,1_76,Cu,18.49340994516388,1929,18.825141738529865,0.8618406153763428,7.706714132496604,1
1343,30_78,Au,26.91446716524661,1343,33.74156422242752,0.6389069000287035,23.834059612651824,1
1445,3_48,Au,-1.00353,1445,-5.166883945670222,0.6389069000287035,-1.0248163913549906,1
3126,3_49,Ni,-73.14800338447094,3126,-9.803695802848978,0.7998530234278026,-74.34636885668456,1
4762,36_82,Pt,-46.92352241650224,4762,0.3695656961063576,0.6902289822937362,-43.46474475252093,1
3643,21_42,Pd,-41.55,3643,-4.932675779537931,0.697030017629868,-42.03079122094611,1
47,11_37,Ag,16.76040087779984,47,8.098076677558915,0.661721312482877,20.058535083714418,1
4443,1_44,Pt,-34.802214400842786,4443,5.085789126840334,0.6902289822937362,-40.20947065365554,1
1225,26_39,Au,-2.07329,1225,-17.91684186324389,0.6389069000287035,-9.170852479968406,1
3063,34_74,Ni,-69.15083605377004,3063,-15.985687884396208,0.7998530234278026,-79.29105391391684,1
2215,33_74,Cu,-16.952402983792126,2215,-7.642011459839596,0.8618406153763428,-15.103753467246072,1
1119,21_38,Au,0.5141919725574553,1119,-0.591863344228412,0.6389069000287035,1.8981958386796507,1
2381,4_43,Cu,1.968627525959164,2381,11.02767105669333,0.8618406153763428,0.9865372016836123,1
2456,78_84,Cu,7.946544875390828,2456,27.608568713494172,0.8618406153763428,15.27662824171301,1
4086,5_47,Pd,-42.56,4086,-0.02165645321324714,0.697030017629868,-38.60766333333739,1
2687,16_78,Ni,-37.3314413446933,2687,29.378283272509172,0.7998530234278026,-43.00654442937444,1
4437,1_38,Pt,-39.1108887726441,4437,12.811723352726682,0.6902289822937362,-34.87680693565367,1
645,44_75,Ag,14.96024254662916,645,11.877295134716917,0.661721312482877,22.559324481344525,1
1214,25_49,Au,0.49,1214,-4.5384949217930295,0.6389069000287035,-0.6233343080975509,1
346,24_42,Ag,8.77,346,-6.190496466071212,0.661721312482877,10.603481709603901,1
635,43_73,Ag,15.288873824290931,635,-7.104730387976822,0.661721312482877,9.998513638884155,1
1780,13_48,Cu,-16.2099,1780,-6.583782165059684,0.8618406153763428,-14.19172848062368,1
3486,15_32,Pd,-34.66,3486,-0.6218413464689442,0.697030017629868,-39.02601022006459,1
1503,46_82,Au,9.615350417327136,1503,0.787714359939037,0.6389069000287035,2.7796175529979914,1
623,41_82,Ag,12.156418529339136,623,-0.40356283902307943,0.661721312482877,14.43281902454549,1
4659,29_76,Pt,-55.13141669193283,4659,-6.21289534414194,0.6902289822937362,-48.00815013731968,1
3822,2_32,Pd,-41.01,3822,1.4054338569417217,0.697030017629868,-37.61293854929066,1
1385,34_81,Au,1.4863810865208509,1385,9.462070115128657,0.6389069000287035,8.321723298292335,1
1992,22_76,Cu,0.2433286686427891,1992,5.703579298245327,0.8618406153763428,-3.60198131573733,1
4703,30_78,Pt,-18.814029067289084,4703,33.74156422242752,0.6902289822937362,-20.43042417259021,1
10,0_42,Ag,20.5699,10,12.591481148361543,0.661721312482877,23.03191658765036,1
1959,21_38,Cu,-12.475879040081054,1959,-0.591863344228412,0.8618406153763428,-9.027649476793366,1
2747,19_49,Ni,-71.62020218418911,2747,-12.067719212004427,0.7998530234278026,-76.15725482560886,1
3509,16_34,Pd,-39.46,3509,7.543950932196122,0.697030017629868,-33.33420788410484,1
931,13_39,Au,-1.39975,931,-6.3534179607880885,0.6389069000287035,-1.7829011607325578,1
4186,9_39,Pd,-41.61,4186,-9.215757429426679,0.697030017629868,-45.016227698878225,1
2036,24_78,Cu,7.731159955728799,2036,28.46343899724474,0.8618406153763428,16.01339017312755,1
1831,16_36,Cu,10.859753265045583,1831,13.44917737075329,0.8618406153763428,3.073489693530748,1
837,9_76,Ag,4.862764433491975,837,-7.854894015912309,0.661721312482877,9.502114378429766,1
942,13_76,Au,-0.519611235242337,942,-3.4696967550629143,0.6389069000287035,0.05952821536434838,1
4706,31_34,Pt,-48.0593003439717,4706,0.4018217953355183,0.6902289822937362,-43.44248065797722,1
1111,20_77,Au,-10.0841684024781,1111,16.228700190586398,0.6389069000287035,12.644969943444032,1
2553,10_44,Ni,-72.97374042449519,2553,-5.820757421178226,0.7998530234278026,-71.16060354997856,1
1116,21_35,Au,6.23,1116,4.15392932563116,0.6389069000287035,4.930315521558574,1
1782,13_76,Cu,0.0539167234674096,1782,-3.4696967550629143,0.8618406153763428,-11.507883194537573,1
4631,28_43,Pt,-37.74698954867199,4631,16.25154920288235,0.6902289822937362,-32.502539439833036,1
3111,3_34,Ni,-66.87599050393328,3111,-5.03678745930264,0.7998530234278026,-70.5335428056958,1
314,22_78,Ag,35.6346377292648,314,41.450872372712496,0.661721312482877,42.128790826084696,1
637,43_75,Ag,17.38548165280372,637,9.56388769507816,0.661721312482877,21.028493474079113,1
2535,0_47,Ni,-61.66493412759155,2535,10.611721928173141,0.7998530234278026,-58.017035259984944,1
1754,12_43,Cu,-7.42,1754,-4.171044007142107,0.8618406153763428,-12.112332741862012,1
618,41_72,Ag,10.92726584803313,618,-7.808597154894031,0.661721312482877,9.53274999806662,1
1001,16_46,Au,11.589574680197984,1001,8.980702988530487,0.6389069000287035,8.014174519661774,1
4729,32_81,Pt,-40.24156639538705,4729,18.477837200656765,0.6902289822937362,-30.96589094083644,1
2696,17_40,Ni,-84.30504876421764,2696,-16.084419950447085,0.7998530234278026,-79.3700250554569,1
451,29_42,Ag,9.960398418828843,451,-10.505600259709922,0.661721312482877,7.748085563777454,1
2992,2_42,Ni,-72.4443,2992,-8.284881409158935,0.7998530234278026,-73.13154057186591,1
582,39_73,Ag,23.551012725569308,582,12.769912907442025,0.661721312482877,23.14998868545773,1
1489,44_84,Au,15.108953570015728,1489,4.957920253193213,0.6389069000287035,5.443990872738448,1
1308,2_38,Au,-1.74,1308,-2.559225721183155,0.6389069000287035,0.6412344411863942,1
1102,20_42,Au,-5.06246,1102,-2.107332549731054,0.6389069000287035,0.9299521065029954,1
1515,48_73,Au,3.8270795424468815,1515,5.094344479299897,0.6389069000287035,5.531153252129084,1
247,1_48,Ag,15.73079354641959,247,12.183879794267426,0.661721312482877,22.762198084649405,1
3942,39_73,Pd,-26.031571921892464,3942,12.769912907442025,0.697030017629868,-29.691555516366165,1
3524,16_49,Pd,-32.38,3524,4.060512422891694,0.697030017629868,-35.76226908965786,1
2838,23_35,Ni,-48.605739692691714,2838,24.544383707747414,0.7998530234278026,-46.87295361119547,1
2809,21_48,Ni,-74.4170790547505,2809,-3.865960309739817,0.7998530234278026,-69.59705317020662,1
1178,24_34,Au,0.37,1178,-0.19843363353993748,0.6389069000287035,2.1495607955148137,1
165,16_76,Ag,22.378757908009,165,16.709462792831708,0.661721312482877,25.756872806209557,1
2518,9_77,Cu,3.235960717312992,2518,-11.086200768638898,0.8618406153763428,-18.072095700614284,1
1484,44_74,Au,-1.3337575299665332,1484,-2.942149420257826,0.6389069000287035,0.39658184766307203,1
3990,42_81,Pd,-35.31365279946476,3990,6.239049128072215,0.697030017629868,-34.24376361163857,1
2114,28_46,Cu,-0.3727448219433427,2114,4.599268920291312,0.8618406153763428,-4.553720851439699,1
4395,18_38,Pt,-37.46576748229563,4395,10.734416418752124,0.6902289822937362,-36.31062438660265,1
4613,27_46,Pt,-44.02875792095438,4613,-11.023497878965255,0.6902289822937362,-51.328567429150446,1
1430,3_33,Au,0.2634724206291139,1430,-7.3533419002918405,0.6389069000287035,-2.4217594651853886,1
1730,11_40,Cu,-14.2267,1730,-3.8711284647431583,0.8618406153763428,-11.853853346239973,1
626,42_72,Ag,6.638101616408676,626,-12.9995351496458,0.661721312482877,6.097795695162246,1
4674,2_44,Pt,-49.20800210814923,4674,-1.6367590526525817,0.6902289822937362,-44.84956824200755,1
3627,20_47,Pd,-52.16,3627,-4.376854658588999,0.697030017629868,-41.643367215212024,1
1232,26_46,Au,0.82,1232,-5.973059628110822,0.6389069000287035,-1.539887597501639,1
4892,4_34,Pt,-38.80245183221996,4892,10.188316197960793,0.6902289822937362,-36.687558586229834,1
2163,30_32,Cu,-1.0136085790582,2163,11.319328858226262,0.8618406153763428,1.237899740836065,1
2103,28_35,Cu,4.919512587599456,2103,6.242137163877777,0.8618406153763428,-3.137830273404889,1
3252,6_32,Ni,-68.32,3252,-0.9663535514673409,0.7998530234278026,-67.27779393785069,1
1147,22_45,Au,12.096726635470986,1147,16.036872133064698,0.6389069000287035,12.522409673874314,1
1188,24_44,Au,3.83,1188,2.686104220741713,0.6389069000287035,3.992511934009351,1
3325,8_39,Ni,-68.04666805779561,3325,11.585965896322167,0.7998530234278026,-57.23778327650465,1
3809,29_40,Pd,-46.4,3809,-14.856485200718316,0.697030017629868,-48.94798427674692,1
4310,14_37,Pt,-34.942798387259245,4310,-5.365785629689012,0.6902289822937362,-47.4234504612217,1
1838,16_43,Cu,3.837486016564071,1838,10.58864361249393,0.8618406153763428,0.6081655190076987,1
991,16_36,Au,14.615064924117178,991,13.44917737075329,0.6389069000287035,10.869113635065421,1
809,8_43,Ag,21.74,809,8.547410334903951,0.661721312482877,20.355868741195508,1
1261,28_33,Au,5.822922944556922,1261,5.280482766152541,0.6389069000287035,5.65007828795876,1
1265,28_37,Au,6.995913820806891,1265,4.530552537033853,0.6389069000287035,5.170942690034725,1
2936,27_49,Ni,-66.86309331189841,2936,-8.670289911818553,0.7998530234278026,-73.439810727973,1
3398,10_49,Pd,-40.58,3398,-2.9667214072754646,0.697030017629868,-40.66046201018848,1
3666,22_44,Pd,-36.92,3666,6.431644313695827,0.697030017629868,-34.10951898600792,1
105,14_32,Ag,14.5,105,3.7063091053134856,0.661721312482877,17.152408881688434,1
3030,31_38,Ni,-70.53976760106161,3030,-3.2335889996476297,0.7998530234278026,-69.09124906590039,1
1961,21_40,Cu,-11.455125314649194,1961,-2.134286611420173,0.8618406153763428,-10.356972494560704,1
712,5_33,Ag,17.41,712,-2.6717122007471072,0.661721312482877,12.931936251998266,1
3157,43_75,Ni,-56.74570355191827,3157,9.56388769507816,0.7998530234278026,-58.85514863937712,1
4586,26_40,Pt,-47.70515840314329,4586,-4.8822675492578975,0.6902289822937362,-47.089712268645116,1
3885,32_72,Pd,-40.84235249552876,3885,-5.060099473901322,0.697030017629868,-42.11960936087468,1
5007,8_41,Pt,-36.6104,5007,15.998681962276203,0.6902289822937362,-32.67707573797204,1
4930,5_77,Pt,-15.72668811492622,4930,24.483110716504488,0.6902289822937362,-26.82087711359734,1
177,17_41,Ag,11.017238073050976,177,-7.029095300219616,0.661721312482877,10.04856298842461,1
3194,48_72,Ni,-74.00685885129496,3194,-7.47309867679693,0.7998530234278026,-72.48223369901967,1
4934,6_34,Pt,-49.883275342173874,4934,1.7757143133236728,0.6902289822937362,-42.49418022350528,1
4860,46_74,Pt,-43.89010918745771,4860,-5.896088004450022,0.6902289822937362,-47.78948052966094,1
