,idx,Predval
416,361,0.82421875
417,1980,-2.193359375
418,3706,-2.078125
419,1708,-6.416015625
420,2955,-0.96875
421,161,-12.95703125
422,3024,0.171875
423,1390,-0.265625
424,1459,-2.078125
425,441,-5.8515625
426,724,-1.890625
427,56,-2.455078125
428,1958,0.6171875
429,2916,7.39453125
430,202,-11.283203125
431,1539,13.2734375
432,1474,7.224609375
433,46,-16.0625
434,886,2.140625
435,275,-1.8828125
436,1105,2.0078125
437,1365,6.578125
438,3764,-29.0078125
439,1655,-2.240234375
440,3366,-0.578125
441,1830,-5.7265625
442,2270,-3.1640625
443,103,-1.921875
444,1781,-1.10546875
445,2368,0.265625
446,3382,-18.1953125
447,3514,8.609375
448,996,-7.015625
449,1085,-1.66796875
450,2367,-6.5625
451,971,7.56640625
452,2256,-6.63671875
453,1472,-28.45703125
454,1827,-6.5390625
455,179,4.01953125
456,977,-5.83203125
457,1643,30.54296875
458,2460,-7.44921875
459,3359,-8.4609375
460,1161,-8.4765625
461,715,-2.392578125
462,2762,2.3828125
463,2946,19.03125
464,555,2.501953125
465,3100,-1.73046875
466,2772,-7.46875
467,1324,12.22265625
468,1878,20.21875
469,3302,-5.240234375
470,1356,-4.21875
471,109,-2.177734375
472,536,3.48046875
473,3251,9.234375
474,3823,6.6484375
475,135,-15.703125
476,219,-9.53515625
477,487,5.087890625
478,2173,5.21875
479,1090,16.96875
480,3239,-5.791015625
481,2036,-3.017578125
482,2246,-2.34765625
483,295,-4.2578125
484,2602,3.828125
485,3138,10.00390625
486,1970,2.572265625
487,2157,8.21875
488,1276,15.296875
489,1392,13.408203125
490,3550,11.4921875
491,3082,6.3671875
492,2108,-2.16796875
493,848,9.39453125
494,1492,-10.884765625
495,3739,-0.53125
496,3829,5.23828125
497,1703,-0.3984375
498,206,2.775390625
499,1993,2.72265625
500,2471,-1.2890625
501,1768,4.76953125
502,779,6.1640625
503,3014,11.51953125
504,3866,0.671875
505,1463,-21.201171875
506,1156,-15.26171875
507,2428,11.05078125
508,2860,-11.0078125
509,235,8.1484375
510,989,-5.5234375
511,2620,4.1015625
512,1337,0.890625
513,3318,-0.36328125
514,3348,3.43359375
515,1219,23.7578125
516,2906,-5.37109375
517,1748,15.0625
518,1270,0.828125
519,1885,-9.4140625
520,1541,-13.65625
521,463,0.3125
522,2254,2.21875
523,464,6.890625
524,3061,-0.234375
525,2228,30.03515625
526,3674,-10.494140625
527,579,-11.775390625
528,297,16.166015625
529,855,0.203125
530,1568,-0.599609375
531,3926,-8.16796875
532,1665,-4.0703125
533,173,-0.04296875
534,3032,5.9296875
535,2260,15.5
536,2073,1.955078125
537,3193,-10.4375
538,3669,-0.71875
539,3288,-14.193359375
540,3461,-1.046875
541,3889,-0.71875
542,2078,0.25
543,2148,-4.916015625
544,3323,-9.658203125
545,1988,-0.34375
546,2028,7.578125
547,1634,-2.73046875
548,1763,-2.3359375
549,3081,2.03125
550,707,3.8125
551,240,-2.470703125
552,890,-16.11328125
553,92,4.27734375
554,2979,1.4921875
555,2106,9.35546875
556,3517,-9.28125
557,840,0.421875
558,609,-0.984375
559,1528,-0.337890625
560,1640,4.01171875
561,262,-5.59765625
562,1584,5.93359375
563,1466,-13.44921875
564,2777,-5.0546875
565,1089,-6.25
566,3918,12.359375
567,2710,9.265625
568,1437,16.173828125
569,1797,10.82421875
570,3772,20.03515625
571,3722,-7.18359375
572,1620,6.265625
573,2170,8.62890625
574,77,0.02734375
575,3194,5.23046875
576,2261,-9.06640625
577,1769,-9.478515625
578,481,-4.3671875
579,3130,-3.515625
580,2124,-8.5625
581,2409,-8.703125
582,2841,1.2109375
583,2455,2.4296875
584,531,-3.177734375
585,2681,-6.875
586,119,20.0703125
587,3453,12.130859375
588,2381,-2.251953125
589,1414,1.171875
590,3820,3.140625
591,2403,-6.640625
592,244,3.85546875
593,3410,-1.734375
594,2512,-23.91796875
595,698,9.65625
596,2945,3.328125
597,3226,-0.4765625
598,2668,-2.53515625
599,2427,12.298828125
600,672,0.7890625
601,3668,31.826171875
602,3713,7.26953125
603,3202,3.3671875
604,2172,-8.794921875
605,2733,2.85546875
606,1805,24.5390625
607,241,-8.48828125
608,232,-7.34765625
609,289,1.109375
610,3538,-4.76953125
611,2416,2.3359375
612,2000,4.009765625
613,2993,3.2265625
614,3181,-5.59765625
615,1093,-4.875
616,356,-5.05859375
617,564,4.671875
618,3729,1.75
619,3134,37.15625
620,1347,-14.46484375
621,3504,-4.517578125
622,3470,17.77734375
623,2499,13.46875
624,1514,8.5390625
625,3499,-4.109375
626,3075,8.736328125
627,447,0.12109375
628,3070,0.421875
629,2646,0.24609375
630,3393,16.484375
631,3528,2.28515625
632,2119,-2.203125
633,3687,-2.8125
634,962,2.875
635,3708,1.65625
636,2752,-11.173828125
637,2540,-1.5
638,2104,-4.71875
639,3245,-1.25
640,1692,4.0859375
641,1823,-9.755859375
642,1854,3.234375
643,3395,16.38671875
644,3192,1.5546875
645,318,7.8359375
646,3230,8.734375
647,566,2.62890625
648,2243,-22.453125
649,950,33.486328125
650,381,3.765625
651,1930,2.203125
652,3311,-4.05859375
653,2954,-8.880859375
654,1816,-0.5703125
655,15,-3.21875
656,19,-7.61328125
657,2891,4.25390625
658,671,4.140625
659,3991,-1.24609375
660,1421,-4.6640625
661,2289,5.140625
662,1702,-10.201171875
663,3084,1.4375
664,1704,-7.740234375
665,3629,-2.640625
666,575,-2.11328125
667,1651,-3.1171875
668,1286,-6.609375
669,3797,-5.171875
670,3190,-4.921875
671,3961,-3.48046875
672,815,8.2734375
673,1163,-14.6484375
674,169,2.373046875
675,823,7.689453125
676,513,-8.0
677,2546,4.83984375
678,3364,-5.3828125
679,2232,-6.244140625
680,2998,-7.439453125
681,2775,5.28125
682,2456,1.71484375
683,2136,1.611328125
684,2389,15.611328125
685,3126,-12.03515625
686,3002,-38.353515625
687,2790,18.826171875
688,526,5.7578125
689,1302,-7.3984375
690,298,7.328125
691,52,-2.359375
692,3175,-16.54296875
693,2988,-26.765625
694,1626,-6.099609375
695,2263,7.5234375
696,885,6.3828125
697,624,10.7421875
698,589,3.13671875
699,665,-3.265625
700,2949,-8.82421875
701,2724,-19.208984375
702,3222,-6.59765625
703,649,0.90234375
704,2344,-7.15625
705,2703,-0.484375
706,1723,2.20703125
707,2609,17.44921875
708,854,-1.14453125
709,1646,6.99609375
710,2200,10.25390625
711,2083,0.828125
712,635,10.109375
713,2887,-29.546875
714,72,-11.046875
715,3155,-1.83203125
716,141,19.7890625
717,3521,3.90625
718,2454,5.6953125
719,3923,-3.041015625
720,2797,-2.140625
721,2982,11.3203125
722,1386,-26.234375
723,3268,12.53515625
724,128,-0.46875
725,2131,1.552734375
726,3600,-29.703125
727,3582,-20.890625
728,1334,4.609375
729,2707,-3.13671875
730,2463,-5.9140625
731,3738,2.861328125
732,2665,-11.07421875
733,1183,0.63671875
734,334,1.93359375
735,1146,-1.90234375
736,3009,-6.88671875
737,2610,2.576171875
738,915,-9.31640625
739,594,-2.6796875
740,611,1.0859375
741,1470,14.7890625
742,2247,-1.26171875
743,1649,-4.62109375
744,577,-2.96875
745,1577,-17.46875
746,2890,-9.07421875
747,3972,5.99609375
748,860,-8.65625
749,2339,2.716796875
750,1057,-7.4140625
751,3001,0.7421875
752,231,-16.611328125
753,3298,-7.16015625
754,2257,8.421875
755,3928,0.66796875
756,1358,-0.63671875
757,2127,-2.951171875
758,576,5.19140625
759,3607,-9.80859375
760,2604,-5.328125
761,3765,-3.927734375
762,701,8.5546875
763,3109,2.54296875
764,1762,-0.10546875
765,1707,-6.80859375
766,3702,-0.544921875
767,83,-4.388671875
768,1168,4.0625
769,2801,-1.015625
770,2689,0.71875
771,3877,-4.95703125
772,2420,1.26953125
773,543,4.662109375
774,867,1.296875
775,3943,19.62109375
776,205,-14.51953125
777,2352,-7.2734375
778,1170,-19.47265625
779,261,-0.1015625
780,3091,-4.8359375
781,49,-0.392578125
782,2595,-6.328125
783,1927,8.49609375
784,3371,4.23046875
785,3054,-3.19140625
786,842,-0.484375
787,3308,-9.5
788,2927,0.37109375
789,1862,-7.4296875
790,1120,-1.03125
791,1546,-9.81640625
792,370,-0.8046875
793,3865,-15.48046875
794,3952,0.67578125
795,2705,17.16796875
796,3589,0.9921875
797,3447,7.58984375
798,608,13.388671875
799,151,8.8828125
800,1804,2.90625
801,426,8.88671875
802,3336,-2.140625
803,1868,0.390625
804,1932,4.0
805,1916,-9.703125
806,2700,1.05078125
807,2096,-9.6796875
808,222,5.126953125
809,2877,-18.13671875
810,1695,-1.6015625
811,3408,1.287109375
812,2800,-1.13671875
813,3027,-2.6015625
814,931,-2.59375
815,626,16.875
816,410,-0.796875
817,868,26.03515625
818,3468,3.5546875
819,627,6.01953125
820,243,-3.8515625
821,1142,0.984375
822,1084,-0.5625
823,3362,9.52734375
824,170,-4.974609375
825,1801,3.49609375
826,1777,-58.78125
827,3714,6.712890625
828,3709,-3.5546875
829,3909,6.015625
830,107,-0.125
831,3026,-4.8125
832,1821,-3.205078125
833,2556,1.33984375
834,2379,-7.7578125
835,200,24.97265625
836,2393,4.5625
837,1815,-14.1953125
838,1034,2.234375
839,2475,0.8515625
840,1645,1.9609375
841,419,1.515625
842,3874,3.0
843,1498,1.58984375
844,1279,6.30859375
845,2943,-2.25390625
846,2361,-1.775390625
847,2477,8.59375
848,2168,-11.34765625
849,3853,8.65625
850,1987,-6.869140625
851,1271,5.15625
852,891,-6.4453125
853,533,2.427734375
854,2629,-6.66015625
855,1790,14.87109375
856,1082,-7.53125
857,2250,7.181640625
858,2806,-1.7578125
859,1956,10.01171875
860,3284,-1.02734375
861,2421,-0.984375
862,3775,-10.734375
863,2676,3.5
864,3537,5.875
865,2527,-8.83203125
866,115,-3.2734375
867,2948,-5.59375
868,913,15.828125
869,1418,23.716796875
870,646,-0.43359375
871,477,-0.8828125
872,571,7.203125
873,1344,-6.5390625
874,2394,-8.21875
875,3962,10.359375
876,3724,19.30078125
877,2823,21.7890625
878,653,5.54296875
879,1398,-12.05078125
880,2504,2.13671875
881,2809,-5.609375
882,3326,6.171875
883,795,0.3125
884,2798,5.29296875
885,3542,3.015625
886,2102,-6.76171875
887,2947,-4.181640625
888,2748,-11.65234375
889,3018,-4.923828125
890,1313,3.68359375
891,2434,5.78125
892,2879,-1.970703125
893,1430,-6.95703125
894,3212,-2.1015625
895,2723,11.80078125
896,3673,2.421875
897,268,-19.66015625
898,3254,-3.07421875
899,249,2.296875
900,3946,19.140625
901,916,4.2421875
902,2249,6.23828125
903,3118,-2.40234375
904,3055,-4.3359375
905,591,-13.9375
906,1847,-3.92578125
907,2118,-2.0625
908,3494,5.34765625
909,97,8.359375
910,2613,0.5
911,2863,-1.853515625
912,2097,-2.390625
913,1915,-13.2265625
914,3681,6.21484375
915,586,1.0234375
916,703,6.580078125
917,3153,7.5
918,1124,-0.787109375
919,2051,-5.5390625
920,2592,-2.77734375
921,392,0.6875
922,3345,-13.3359375
923,2773,-2.65234375
924,1610,-1.208984375
925,3552,11.46484375
926,2658,18.072265625
927,187,-8.328125
928,416,3.5078125
929,1151,6.0703125
930,277,-7.02734375
931,851,-1.6640625
932,3048,-2.7265625
933,2763,2.263671875
934,191,-0.4375
935,757,-16.23046875
936,411,-34.3515625
937,1617,0.53125
938,2600,17.3828125
939,2210,-5.533203125
940,1680,-2.8515625
941,2621,6.1484375
942,599,-3.78125
943,3833,0.7890625
944,1375,0.16796875
945,1725,8.78125
946,428,23.76953125
947,3365,-0.681640625
948,3592,-0.21484375
949,2579,-6.3203125
950,733,3.703125
951,1685,-6.2890625
952,3106,-2.21875
953,829,-0.5703125
954,3045,16.203125
955,3403,1.40625
956,1438,8.1328125
957,725,-7.140625
958,3744,11.078125
959,3057,27.12890625
960,3654,-0.19921875
961,1592,-0.33984375
962,3545,-4.10546875
963,3769,2.3125
964,3849,-20.443359375
965,26,-8.455078125
966,528,13.7578125
967,3233,9.025390625
968,3628,-7.130859375
969,2397,-4.390625
970,1321,4.62109375
971,3780,3.92578125
972,1041,-2.103515625
973,475,-7.076171875
974,2457,5.0625
975,1044,6.966796875
976,2960,-1.046875
977,1791,3.8125
978,3402,-8.015625
979,2327,3.8515625
980,1073,-5.791015625
981,572,-0.60546875
982,516,-5.36328125
983,3808,-4.845703125
984,3179,-1.03515625
985,2911,4.185546875
986,3074,3.78515625
987,1241,-0.39453125
988,3189,-21.234375
989,60,6.21484375
990,659,6.12109375
991,3304,6.140625
992,669,0.3203125
993,2430,6.296875
994,330,8.53125
995,3945,5.70703125
996,687,-5.625
997,292,4.49609375
998,2493,1.8671875
999,2807,-14.09765625
1000,3615,-5.408203125
1001,2371,4.59375
1002,1385,-18.353515625
1003,1380,4.3359375
1004,3816,23.52734375
1005,956,-2.16015625
1006,648,34.61328125
1007,1505,6.7890625
1008,870,8.162109375
1009,1914,-1.4296875
1010,341,0.37890625
1011,2542,-6.478515625
1012,1831,2.28125
1013,3473,-5.75390625
1014,1939,-6.328125
1015,359,-5.48046875
1016,1158,8.0546875
1017,2461,3.35546875
1018,2694,3.875
1019,1953,-14.46875
1020,955,-19.015625
1021,1373,16.328125
1022,2987,4.0234375
1023,3421,4.396484375
1024,839,-4.73828125
1025,1690,-8.81640625
1026,2564,-7.1015625
1027,2360,10.84765625
1028,1920,-6.61328125
1029,3661,6.53515625
1030,1024,-15.265625
1031,3879,-4.646484375
1032,1175,-4.859375
1033,3260,1.125
1034,943,3.45703125
1035,3394,0.4921875
1036,2402,7.890625
1037,3766,2.09375
1038,1283,-11.037109375
1039,1981,1.96875
1040,808,2.0625
1041,2853,5.17578125
1042,3085,-1.546875
1043,745,0.3125
1044,2597,-5.88671875
1045,263,9.0
1046,3794,19.83203125
1047,2714,2.8203125
1048,982,5.21875
1049,3240,-5.0
1050,1911,6.0859375
1051,1088,-3.4375
1052,1033,24.072265625
1053,3795,8.849609375
1054,1615,-8.66015625
1055,2516,0.96875
1056,1676,-5.220703125
1057,3387,-9.890625
1058,3165,-34.34375
1059,1137,39.486328125
1060,2884,-6.814453125
1061,889,15.578125
1062,2351,-5.73828125
1063,16,-5.84375
1064,2088,2.130859375
1065,418,-3.22265625
1066,667,5.96875
1067,2642,-11.234375
1068,2895,-8.044921875
1069,3919,-10.1796875
1070,328,-17.109375
1071,2898,10.888671875
1072,2398,7.90234375
1073,2239,-3.244140625
1074,394,1.77734375
1075,2386,-16.86328125
1076,556,-12.23828125
1077,1010,4.78515625
1078,1306,-2.0703125
1079,45,19.8515625
1080,372,-2.87109375
1081,2822,0.3046875
1082,729,16.51171875
1083,3812,7.11328125
1084,1467,5.39453125
1085,31,23.953125
1086,621,-5.79296875
1087,3176,0.25
1088,967,-13.318359375
1089,2113,-5.9765625
1090,2596,56.32421875
1091,3715,-0.98828125
1092,89,-1.216796875
1093,3937,2.54296875
1094,3161,0.40625
1095,908,-1.12109375
1096,436,-2.447265625
1097,3021,-2.375
1098,2500,15.099609375
1099,3420,-0.140625
1100,1056,29.783203125
1101,1045,-8.599609375
1102,3111,2.3125
1103,1442,-7.46875
1104,3665,-0.40625
1105,1538,-3.7421875
1106,412,5.5
1107,3645,0.57421875
1108,2995,3.30859375
1109,1038,-0.578125
1110,1131,5.615234375
1111,390,-8.25
1112,606,0.69921875
1113,2346,-2.21484375
1114,3559,17.94140625
1115,1247,4.892578125
1116,3599,6.01171875
1117,1456,0.8515625
1118,1103,-1.591796875
1119,2229,-1.505859375
1120,480,-27.361328125
1121,1869,18.234375
1122,1776,7.40625
1123,3807,-2.525390625
1124,3574,-4.3828125
1125,1478,-3.431640625
1126,2296,23.5703125
1127,2842,2.265625
1128,1943,1.412109375
1129,2376,7.841796875
1130,2280,-18.236328125
1131,3505,10.66015625
1132,3214,7.33203125
1133,2905,9.84375
1134,1121,-2.32421875
1135,2399,-7.52734375
1136,1100,-0.03515625
1137,2224,9.640625
1138,508,-4.74609375
1139,1307,10.4140625
1140,1616,-7.703125
1141,2628,-7.53125
1142,2901,5.9140625
1143,2189,-1.400390625
1144,2715,8.56640625
1145,2669,-2.94921875
1146,3291,5.865234375
1147,1037,26.54296875
1148,2,-4.609375
1149,595,-12.8671875
1150,2209,5.59375
1151,1841,-0.287109375
1152,2202,-22.10546875
1153,912,-3.77734375
1154,1296,-8.71875
1155,801,1.3046875
1156,2150,5.9375
1157,1012,-19.865234375
1158,3566,-11.806640625
1159,1880,17.875
1160,1858,7.44140625
1161,3700,-0.97265625
1162,2242,2.830078125
1163,3783,3.69140625
1164,1481,-6.8828125
1165,377,9.84375
1166,279,-3.609375
1167,1188,-3.755859375
1168,3806,16.984375
1169,2310,2.43359375
1170,3257,-1.79296875
1171,217,-8.90625
1172,530,-6.3359375
1173,3609,30.814453125
1174,1865,0.65625
1175,2764,-1.625
1176,2794,2.87890625
1177,396,-14.87890625
1178,3472,0.38671875
1179,2737,-7.11328125
1180,1851,6.896484375
1181,3406,9.2890625
1182,2236,7.46484375
1183,1364,9.6015625
1184,3639,-40.359375
1185,1558,-3.828125
1186,705,6.26171875
1187,3594,-9.65234375
1188,537,-3.185546875
1189,111,-3.705078125
1190,548,-3.37109375
1191,1087,7.2421875
1192,2160,5.330078125
1193,3678,1.9375
1194,899,20.14453125
1195,2563,-4.5390625
1196,1601,2.94140625
1197,2870,-8.484375
1198,760,9.423828125
1199,427,-4.94140625
1200,3800,-7.10546875
1201,2666,19.025390625
1202,95,-0.458984375
1203,3497,-11.328125
1204,1761,14.625
1205,790,13.138671875
1206,266,-6.09375
1207,3587,-2.3125
1208,3411,7.849609375
1209,2717,15.400390625
1210,82,-14.69921875
1211,1850,-4.00390625
1212,927,-7.4609375
1213,1053,-0.201171875
1214,2848,2.880859375
1215,2914,8.84375
1216,1147,10.38671875
1217,2675,-5.75390625
1218,369,-32.95703125
1219,3267,-0.26171875
1220,2633,-9.78125
1221,154,6.28125
1222,3166,5.421875
1223,2385,2.966796875
1224,2787,7.36328125
1225,1000,-9.40625
1226,923,1.50390625
1227,2467,3.775390625
1228,3624,-8.166015625
1229,1607,23.7734375
1230,2215,9.6875
1231,2782,-9.1015625
1232,1698,-0.2734375
1233,492,7.46875
1234,3099,-0.94921875
1235,1369,8.947265625
1236,39,-4.21875
1237,2482,-34.0625
1238,1493,-10.4140625
1239,1049,-14.34375
1240,3703,-16.66796875
1241,3016,0.12890625
1242,271,1.515625
1243,1282,-6.06640625
1244,2186,13.66015625
1245,3543,-1.80859375
1246,386,-0.509765625
1247,3137,13.22265625
1248,1350,4.8046875
1249,1475,-5.2421875
1250,2991,3.09765625
1251,749,8.93359375
1252,568,3.26171875
1253,3755,0.734375
1254,2324,4.25
1255,2886,-0.578125
1256,1218,-0.17578125
1257,857,21.171875
1258,2575,-10.64453125
