,Record,Field,Value,idx,Sigma,Rho,Predval,Split
1348,48_55,Ni,-73.00644801137969,1348,-1.0039012998077843,0.6550500654648752,-73.18570767538996,0
288,48_66,Ag,18.18478222284466,288,1.159019966196783,0.414168055873688,18.791640731919923,0
658,49_62,Au,1.3,658,-1.1606544642895793,0.3655506754938381,0.8176041323865404,0
108,38_56,Ag,19.484565048478544,108,-0.7079830907526661,0.414168055873688,18.018387705512936,0
1373,49_63,Ni,-73.02950565190986,1373,-2.6485159281569275,0.6550500654648752,-74.26301259535457,0
664,50_77,Au,4.103613143786788,664,-0.39027814332069954,0.3655506754938381,1.0992157169011723,0
2006,45_50,Pt,-52.17638031672686,2006,-2.140442045349219,0.5181737643732254,-53.23029598933607,0
900,42_66,Cu,5.35,900,7.544101762720075,0.7016906037082891,-2.042364992941609,0
545,43_51,Au,3.66,545,10.992672554366981,0.3655506754938381,5.2602610335539595,0
449,37_57,Au,2.01820179913193,449,-3.8255881552795943,0.3655506754938381,-0.15656417850114668,0
1540,38_60,Pd,-43.25,1540,2.7937935186552774,0.49530689048818577,-43.469279571754335,0
1862,36_59,Pt,-51.0864517018199,1862,-0.8209589182588489,0.5181737643732254,-52.5465744503447,0
300,49_61,Ag,18.9108,300,-1.9851052425463038,0.414168055873688,17.489444506791344,0
2022,45_66,Pt,-52.74215538892895,2022,2.1006988313163273,0.5181737643732254,-51.032648056037125,0
345,63_76,Ag,9.666683117859066,345,-0.6284373449796533,0.414168055873688,18.051333012392767,0
2011,45_55,Pt,-52.06379518657923,2011,-2.2719728546225215,0.5181737643732254,-53.29845180390828,0
1949,41_61,Pt,-48.56081233592704,1949,-4.910633903084011,0.5181737643732254,-54.66573673229457,0
1491,35_62,Pd,-41.9,1491,3.6214500312383926,0.49530689048818577,-43.059335598114494,0
485,39_59,Au,-1.13,485,-9.473099257633622,0.3655506754938381,-2.221015676825612,0
1320,46_61,Ni,-64.02209374075755,1320,-3.911188633723332,0.6550500654648752,-75.09012643379656,0
1145,36_56,Ni,-72.69465620163828,1145,-4.148811297316634,0.6550500654648752,-75.24578117513929,0
1068,66_76,Cu,-2.4177482086233795,1068,13.014908441998625,0.7016906037082891,1.7964486486126958,0
1036,55_77,Cu,13.809092327952383,1036,14.021330790206338,0.7016906037082891,2.5026457537120805,0
1960,42_55,Pt,-52.15518640726805,1960,6.644914069618782,0.5181737643732254,-48.67795493988377,0
590,45_62,Au,0.49,590,-1.6432750930592959,0.3655506754938381,0.6411818355325096,0
1850,35_64,Pt,-53.24206237308681,1850,7.815122871331762,0.5181737643732254,-48.071583439997475,0
340,61_77,Ag,33.640202306676656,340,33.39135589140274,0.414168055873688,32.14124463833011,0
46,34_62,Ag,16.969237990211695,46,-7.6177646396902885,0.414168055873688,15.156576914877562,0
1058,62_78,Cu,18.252060271799564,1058,43.62229772542583,0.7016906037082891,23.27336611283535,0
77,36_59,Ag,15.19,77,-0.8209589182588489,0.414168055873688,17.97159672667398,0
512,41_52,Au,2.09981,512,-7.358305500027266,0.3655506754938381,-1.4479513902024563,0
1953,41_65,Pt,-53.7308984529227,1953,-9.938525341246018,0.5181737643732254,-57.27105816566689,0
2096,51_78,Pt,-21.421533924527463,2096,41.77949470680057,0.5181737643732254,-30.472137031440646,0
386,33_62,Au,1.28,386,-6.878991740763503,0.3655506754938381,-1.272737921730097,0
1757,57_78,Pd,-14.436409696005285,1757,49.08718308116731,0.49530689048818577,-20.539844737388265,0
605,46_60,Au,4.054486227687448,605,-0.6163952298038453,0.3655506754938381,1.0165584631965596,0
1672,46_56,Pd,-45.54,1672,6.008055018090378,0.49530689048818577,-41.87723370325324,0
2029,46_56,Pt,-52.04482758091763,2029,6.008055018090378,0.5181737643732254,-49.00795859198941,0
1158,37_52,Ni,-67.16218932019547,1158,0.02208665720196947,0.6550500654648752,-72.51363419698455,0
1732,49_65,Pd,-47.85,1732,-5.889015748823553,0.49530689048818577,-47.76993483073127,0
1061,63_78,Cu,18.388007764704525,1061,49.38774899912211,0.7016906037082891,27.318929097726013,0
1422,65_76,Ni,-78.89394038310274,1422,5.637275835465564,0.6550500654648752,-68.83540415816533,0
418,35_60,Au,6.569971201941371,418,7.429985456829211,0.3655506754938381,3.957918358475846,0
818,38_52,Cu,-6.125513715203852,818,1.3689461767488431,0.7016906037082891,-6.375413644054376,0
2110,56_77,Pt,-17.795130716636777,2110,11.138195647928644,0.5181737643732254,-46.34965431006208,0
1157,37_51,Ni,-71.68811180954799,1157,-7.182392050746151,0.6550500654648752,-77.23292844626627,0
1114,34_59,Ni,-70.65158652374521,1114,-7.425406700198546,0.6550500654648752,-77.39211520829899,0
1401,58_76,Ni,-70.81963523337618,1401,3.727927474188895,0.6550500654648752,-70.08612292721486,0
10,32_60,Ag,18.84905202453956,10,2.744079592032007,0.414168055873688,19.448121795595974,0
1687,47_54,Pd,-41.28,1687,-1.1087704292642464,0.49530689048818577,-45.402246385729654,0
1591,41_60,Pd,-44.2,1591,-10.73712765852454,0.49530689048818577,-50.17123806546401,0
395,34_54,Au,2.18,395,-4.36563356548789,0.3655506754938381,-0.3539781430001363,0
1213,40_56,Ni,-77.97999166091904,1213,-7.589452274800573,0.6550500654648752,-77.49957327268126,0
1381,51_77,Ni,-58.93269986798987,1381,19.89005859553048,0.6550500654648752,-59.49911787812816,0
1907,39_53,Pt,-56.68496678676456,1907,-6.929042454466648,0.5181737643732254,-55.71162308940762,0
1832,34_63,Pt,-61.5346269547008,1832,-2.153494951376895,0.5181737643732254,-53.23705966278845,0
55,35_54,Ag,20.43775387154892,55,6.873381541222472,0.414168055873688,21.158346756007617,0
167,41_64,Ag,16.5415,167,-5.064075350288041,0.414168055873688,16.21423344317475,0
86,37_51,Ag,13.86,86,-7.182392050746151,0.414168055873688,15.336894333621249,0
1090,33_52,Ni,-71.89611206809059,1090,-14.423182478104511,0.6550500654648752,-81.97600868972481,0
1788,32_53,Pt,-52.172338203992695,1788,3.9705321243177303,0.5181737643732254,-50.06374949985221,0
1860,36_57,Pt,-53.52686559222639,1860,-3.9438905818311554,0.5181737643732254,-54.1647957063383,0
1599,42_51,Pd,-45.51,1599,7.490736523533893,0.49530689048818577,-41.142851337207674,0
183,42_63,Ag,16.49,183,4.965758045087483,0.414168055873688,20.36827004127442,0
857,40_57,Cu,-14.1121930135414,857,-5.9556585476975785,0.7016906037082891,-11.515019955075772,0
1182,38_59,Ni,-73.46888583060354,1182,1.3090842685043504,0.6550500654648752,-71.6705863274478,0
1605,42_57,Pd,-45.82,1605,3.7889708981649366,0.49530689048818577,-42.97636135842522,0
1512,36_66,Pd,-45.21,1512,2.585013509190577,0.49530689048818577,-43.57268974903839,0
239,46_51,Ag,19.19718784932047,239,7.862465796668026,0.414168055873688,21.567993859180778,0
1321,46_62,Ni,-64.57269848557189,1321,-0.8702210550188103,0.6550500654648752,-73.09814042228959,0
1089,33_51,Ni,-66.3776003792882,1089,-2.147924719452522,0.6550500654648752,-73.9351002913216,0
787,36_55,Cu,-6.566365852952004,787,-2.535331154885863,0.7016906037082891,-9.115008361933722,0
691,59_77,Au,10.868825495243073,691,36.67692812032948,0.3655506754938381,14.64915800524792,0
146,40_60,Ag,13.61,146,-13.692735265066668,0.414168055873688,12.640518141475663,0
899,42_65,Cu,-6.46,899,-5.34524615091628,0.7016906037082891,-11.086699311867278,0
64,35_63,Ag,18.99,64,5.211521444621224,0.414168055873688,20.47005739066422,0
607,46_62,Au,1.911145935766399,607,-0.8702210550188103,0.3655506754938381,0.9237722613314483,0
1476,34_64,Pd,-50.12,1476,-11.823033550845523,0.49530689048818577,-50.70909473635232,0
511,41_51,Au,-0.160009,511,-0.9940718529854449,0.3655506754938381,0.8784985184742942,0
1910,39_56,Pt,-56.07587216980755,1910,-1.6337736147293729,0.5181737643732254,-52.96775370135271,0
209,44_55,Ag,23.14635799592361,209,4.61171962592415,0.414168055873688,20.22163863750495,0
586,45_58,Au,0.49,586,-1.8468498058124077,0.3655506754938381,0.5667649617721455,0
1525,37_62,Pd,-50.82,1525,-8.211421322338776,0.49530689048818577,-48.92023831380153,0
1473,34_61,Pd,-47.11,1473,-7.383320819088911,0.49530689048818577,-48.510074428525144,0
1121,34_66,Ni,-69.49332080921158,1121,-2.2367484525138823,0.6550500654648752,-73.99328428347829,0
2069,48_62,Pt,-53.14128939202055,2069,-5.26007369651907,0.5181737643732254,-54.846807265480614,0
2117,58_78,Pt,-23.67510012537241,2117,42.18183479863184,0.5181737643732254,-30.263654951498168,0
1879,37_59,Pt,-50.16479799570516,1879,-0.8560201693813175,0.5181737643732254,-52.564742270822464,0
2074,49_50,Pt,-54.2273022653535,2074,-1.362503678116384,0.5181737643732254,-52.82718873713667,0
385,33_61,Au,0.78,385,-7.994963404939875,0.3655506754938381,-1.6806821174017519,0
600,46_55,Au,2.443488517776132,600,1.9881687501876069,0.3655506754938381,1.9686585854493543,0
1246,42_55,Ni,-65.48113206587732,1246,6.644914069618782,0.6550500654648752,-68.17535066691835,0
1637,44_55,Pd,-41.98,1637,4.61171962592415,0.49530689048818577,-42.568848244425695,0
970,47_51,Cu,-4.39,970,2.9893498698639625,0.7016906037082891,-5.238391598381288,0
451,37_59,Au,2.711942571680993,451,-0.8560201693813175,0.3655506754938381,0.9289634046688444,0
1617,43_52,Pd,-40.33,1617,8.737591720863502,0.49530689048818577,-40.525275366529314,0
1149,36_60,Ni,-80.57584605459124,1149,-7.523694122680922,0.6550500654648752,-77.45649839083043,0
972,47_53,Cu,-8.634793835226446,972,-0.4968468970329397,0.7016906037082891,-7.68462311239106,0
1611,42_63,Pd,-48.24,1611,4.965758045087483,0.49530689048818577,-42.39349057591655,0
673,53_77,Au,8.156151447910815,673,26.146531839602517,0.3655506754938381,10.799764531610379,0
929,44_61,Cu,-3.380915867164731,929,0.9506974185781311,0.7016906037082891,-6.668894867675426,0
1977,43_55,Pt,-49.162741432432085,1977,8.727314932608046,0.5181737643732254,-47.59890944577457,0
1075,32_54,Ni,-66.6889911647886,1075,6.65291652421327,0.6550500654648752,-68.17010865851235,0
1165,37_59,Ni,-76.4248813977465,1165,-0.8560201693813175,0.6550500654648752,-73.08883813122308,0
1975,43_53,Pt,-49.77135105011985,1975,8.856812837538198,0.5181737643732254,-47.53180702889847,0
1174,38_51,Ni,-69.91638812236488,1174,3.3289710658291147,0.6550500654648752,-70.34745934862858,0
1220,40_63,Ni,-82.93536006752402,1220,-9.156864124167328,0.6550500654648752,-78.52630650721937,0
412,35_54,Au,5.49612532183528,412,6.873381541222472,0.3655506754938381,3.7544514211432873,0
826,38_60,Cu,-2.71,826,2.7937935186552774,0.7016906037082891,-5.3756116525199,0
1559,39_62,Pd,-45.59,1559,-8.120719804483505,0.49530689048818577,-48.87531322703008,0
1721,49_54,Pd,-45.46,1721,0.7013571303071363,0.49530689048818577,-44.505677732811385,0
1992,44_53,Pt,-51.33372796233744,1992,5.994491927987886,0.5181737643732254,-49.014986629444344,0
1839,35_53,Pt,-55.79875238984823,1839,5.810673301638763,0.5181737643732254,-49.110236619021585,0
1057,62_77,Cu,3.901560633908957,1057,20.853983244714755,0.7016906037082891,7.297053779445015,0
