,Record,Field,Value,idx,Sigma,Rho,Predval,Split
63,80_80,Ag,56.512797337491065,63,21.900744091347573,0.9517327576521684,51.69355745402319,2
150,79_87,Au,18.931649807840586,150,14.133944476581743,0.9168758235081825,22.984783438214805,2
312,70_80,Ni,-34.6432788586244,312,7.163236074925583,1.035087988723384,-46.92394198531773,2
452,89_89,Pd,-51.40024135168642,452,-16.111050147943455,0.9902671826887711,-51.825620105956034,2
507,71_88,Pt,-35.4995974721387,507,6.538122360624177,0.9828304997552761,-38.52184949979206,2
458,67_70,Pt,-52.3953689225018,458,-7.227326723879453,0.9828304997552761,-52.050952702870575,2
487,69_87,Pt,-52.58636373607442,487,-13.08165386433138,0.9828304997552761,-57.804763972051816,2
505,71_86,Pt,-39.8534287889488,505,0.44290662172574324,0.9828304997552761,-44.512413430569836,2
421,79_85,Pd,-27.577578763477504,421,9.730234544713069,0.9902671826887711,-26.235843916300595,2
327,71_90,Ni,-33.5196948479861,327,24.961911138478364,1.035087988723384,-28.500747211843834,2
215,69_88,Cu,2.906333788763732,215,-7.831680982235561,0.893085387131778,2.5074214755157893,2
235,71_89,Cu,14.713972473982722,235,5.949904922419739,0.893085387131778,14.815554458464721,2
353,86_90,Ni,-40.555653519928455,353,10.715627615256455,1.035087988723384,-43.24690417067868,2
328,79_79,Ni,-14.054720301181078,328,40.806641654512916,1.035087988723384,-12.100056970137608,2
60,79_88,Ag,47.51803591102362,60,13.71601684422096,0.9517327576521684,43.90388442048454,2
506,71_87,Pt,-37.40635678265244,506,5.166403149234792,0.9828304997552761,-39.87001697784581,2
200,68_80,Cu,27.30784850614145,200,10.69376041802268,0.893085387131778,19.05222248025249,2
95,67_71,Au,19.53,95,16.91663361810816,0.9168758235081825,25.536163836419117,2
86,88_89,Ag,17.61300941836089,86,-13.112976663263742,0.9517327576521684,18.369852444574,2
167,86_86,Au,-9.616525482852012,167,-16.959096593081032,0.9168758235081825,-5.523674197905992,2
306,69_88,Ni,-70.32553554978222,306,-7.831680982235561,1.035087988723384,-62.44500052308862,2
28,69_79,Ag,49.99796449718997,28,15.105591497696174,0.9517327576521684,45.22638813740006,2
168,86_87,Au,-10.954436453990638,168,-14.316929788512601,0.9168758235081825,-3.101135333121329,2
110,68_85,Au,-3.649098140653223,110,-12.647053332144576,0.9168758235081825,-1.57006598203197,2
403,70_80,Pd,-31.69083543168381,403,7.163236074925583,0.9902671826887711,-28.777858258943432,2
491,70_70,Pt,-49.74475008621812,491,-7.662441923279286,0.9828304997552761,-52.47859719174783,2
12,67_90,Ag,47.37068056175485,12,17.431096754741766,0.9517327576521684,47.439647668622676,2
324,71_87,Ni,-48.262410026974976,324,5.166403149234792,1.035087988723384,-48.99083976218764,2
93,67_69,Au,15.89104028698057,93,-5.892520756697582,0.9168758235081825,4.6230016354938375,2
70,85_85,Ag,15.668177308980376,70,-16.79554938760308,0.9517327576521684,14.865027350383864,2
448,87_90,Pd,-18.912419323343784,448,13.691234908037364,0.9902671826887711,-22.313395245882244,2
294,68_87,Ni,-57.106361218728125,294,-7.733027585435755,1.035087988723384,-62.34288557701438,2
59,79_87,Ag,45.29564476665109,59,14.133944476581743,0.9517327576521684,44.301639838530306,2
337,80_85,Ni,-53.24839837756008,337,0.24135236952260808,1.035087988723384,-54.08870066812046,2
