,Record,Field,Value,idx,Sigma,Rho,Predval,Split
4672,3_7,Pt,-41.96808812161908,4672,-10.285669663610648,0.6423031173027759,-44.28310967304414,0
4649,3_13,Pt,-42.53649597195909,4649,-10.044895193406749,0.6423031173027759,-44.12845948026525,0
383,22_72,Ag,20.308515990618616,383,5.598801321812818,0.6556932508109661,18.670191868732452,0
4213,12_26,Pt,-39.1544355629012,4213,-9.867280247635048,0.6423031173027759,-44.01437684691652,0
3639,21_26,Pd,-26.39,3639,-3.698103255247894,0.7030705374881909,-33.244220934594075,0
3268,9_29,Ni,-66.76092059537768,3268,-7.72484661414885,1.0106809457254387,-64.5598610745529,0
3669,22_83,Pd,-29.37938795983792,3669,5.17918854490447,0.7030705374881909,-27.00285861722144,0
1702,10_72,Cu,-12.712353872600945,1702,-6.384506990212287,0.8769803234294932,-11.278448792788968,0
4738,5_29,Pt,-45.381045600399375,4738,-4.094000075992593,0.6423031173027759,-40.306180995608266,0
85,11_26,Ag,13.072292969562112,85,-10.249924211550136,0.6556932508109661,8.278289502550935,0
2905,26_72,Ni,-66.0523131666705,2905,-5.481538927867899,1.0106809457254387,-62.29259274062932,0
4185,11_26,Pt,-37.79,4185,-10.249924211550136,0.6423031173027759,-44.26015025775627,0
3355,11_16,Pd,-24.32,3355,2.5203473091872803,0.7030705374881909,-28.87221155391289,0
2171,30_74,Cu,-0.9335804739966987,2171,10.332790297616805,0.8769803234294932,3.382291989558378,0
2843,22_72,Ni,-57.01371999597177,2843,5.598801321812818,1.0106809457254387,-51.09390397812237,0
3600,1_4,Pd,-7.07,3600,20.880422131769624,0.7030705374881909,-15.963783880076523,0
4528,25_29,Pt,-46.65452021267265,4528,-8.349694532573674,0.6423031173027759,-43.03962681135844,0
2090,26_82,Cu,-33.4185561533086,2090,-26.56884719262838,0.8769803234294932,-28.979717991714754,0
2049,24_25,Cu,1.27,2049,-2.58774426299425,0.8769803234294932,-7.94876258828825,0
4240,13_26,Pt,-39.3,4240,-0.7929811852138534,0.6423031173027759,-38.18592627178573,0
1174,21_21,Au,6.55,1174,-6.091600227844009,0.6820795743558268,0.7748556320611772,0
1765,12_83,Cu,-7.685778527520597,1765,-0.7199650717131153,0.8769803234294932,-6.310756989023643,0
750,81_84,Ag,12.52317568892613,750,0.6099549496631486,0.6556932508109661,15.39903897318114,0
2927,28_29,Ni,-48.340491076465696,2927,-4.067360920884472,1.0106809457254387,-60.86330997510719,0
4318,16_29,Pt,-43.19074005074799,4318,1.7737330361068597,0.6423031173027759,-36.53731772620607,0
3623,20_29,Pd,-41.97,3623,-5.910029842990236,0.7030705374881909,-34.7993613495225,0
4739,5_30,Pt,-31.54403346451,4739,7.412167545044548,0.6423031173027759,-32.915733664407846,0
533,30_81,Ag,18.560513524338603,533,12.038567254948504,0.6556932508109661,22.892702927891904,0
297,1_11,Ag,18.391791706439108,297,9.71363614608436,0.6556932508109661,21.36826129120923,0
902,11_23,Au,17.59,902,18.14346060003222,0.6820795743558268,17.305095606026565,0
4904,9_25,Pt,-37.34,4904,-3.883868351510249,0.6423031173027759,-40.17121273392905,0
1472,5_84,Au,7.328016032930463,1472,4.282596648915115,0.6820795743558268,7.850883422044588,0
2321,6_75,Cu,-17.644885448738933,2321,-8.707353455046167,0.8769803234294932,-13.31553943679604,0
4668,3_31,Pt,-43.564571221359074,4668,-9.490220486992389,0.6423031173027759,-43.7721901872463,0
2455,9_81,Cu,-5.165493875276297,2455,-1.5077859503327202,0.8769803234294932,-7.001660397959972,0
3635,21_22,Pd,-20.16,3635,13.242161690386604,0.7030705374881909,-21.33401975407447,0
2467,0_15,Ni,-32.71213348628953,2467,9.444520812320762,1.0106809457254387,-47.207108566461045,0
1898,18_24,Cu,14.86720091337338,1898,13.168194435826992,0.8769803234294932,5.86888562773927,0
3310,0_72,Pd,-23.830875353422016,3310,3.187674255713606,0.7030705374881909,-28.403033638938275,0
4650,3_14,Pt,-41.9316024677828,4650,-11.453560258119333,0.6423031173027759,-45.03324944256566,0
2431,9_12,Cu,-11.277117988094687,2431,-8.142051156761807,0.8769803234294932,-12.819780444411187,0
82,11_23,Ag,28.587276802398264,82,18.14346060003222,0.6556932508109661,26.89564029118408,0
2123,29_74,Cu,-9.331284188199788,2123,-6.86414377750093,0.8769803234294932,-11.699080817634044,0
954,13_20,Au,0.44,954,-2.1848213875234133,0.6820795743558268,3.4395896805693997,0
2651,15_26,Ni,-54.52504244958982,2651,7.256106496806826,1.0106809457254387,-49.41889721650376,0
4792,72_81,Pt,-41.80350218433887,4792,-2.6802519618596237,0.6423031173027759,-39.398126174819744,0
3511,17_19,Pd,-40.58,3511,-14.847134642354685,0.7030705374881909,-41.08277642439996,0
998,14_83,Au,0.6431073872372508,998,-6.378787216447493,0.6820795743558268,0.5789712531139815,0
940,12_73,Au,11.126805660314858,940,7.194475781964058,0.6820795743558268,9.837016701690224,0
1989,20_75,Cu,-14.382413974497467,1989,-7.044087278608803,0.8769803234294932,-11.856887727434664,0
3515,17_23,Pd,-28.78,3515,10.615954806814017,0.7030705374881909,-23.180428439263036,0
1491,6_27,Au,0.6065,1491,-12.135874839840634,0.6820795743558268,-3.347820622579211,0
4284,15_19,Pt,-35.86,4284,1.8591620825160085,0.6423031173027759,-36.482446383389274,0
222,16_73,Ag,36.018902173265815,222,31.400869228468093,0.6556932508109661,35.58843365209255,0
1350,30_73,Au,25.884348060935736,1350,27.578479390055215,0.6820795743558268,23.740529206364677,0
2930,28_72,Ni,-53.81594278337434,2930,-1.4507611071091706,1.0106809457254387,-58.21876240073576,0
4571,28_73,Pt,-26.58843150176108,4571,23.002256842659815,0.6423031173027759,-22.902170709520917,0
4229,13_15,Pt,-36.57,4229,2.3151928184062602,0.6423031173027759,-36.18953642014108,0
4553,27_27,Pt,-39.26,4553,-9.975022216713027,0.6423031173027759,-44.08357984951965,0
2387,81_81,Cu,-5.066640451550484,2387,-4.021772688231956,0.8769803234294932,-9.2063773004603,0
193,15_28,Ag,14.888854867778718,193,17.071021126472314,0.6556932508109661,26.192448966467584,0
582,3_9,Ag,12.690203206148,582,-9.034452313486856,0.6556932508109661,9.075266222661423,0
3575,1_1,Pd,-12.89,3575,25.479806660370848,0.7030705374881909,-12.730092127437992,0
3105,5_73,Ni,-32.15318946773186,3105,12.533158728696394,1.0106809457254387,-44.085481076135075,0
294,19_84,Ag,11.891135019250214,294,-12.490902434942177,0.6556932508109661,6.808895206258423,0
2471,0_19,Ni,-39.10437429137528,2471,5.720530000002747,1.0106809457254387,-50.97087512252746,0
863,10_13,Au,2.31,863,-0.3242638597588954,0.6820795743558268,4.708637967171551,0
4088,9_29,Pd,-43.2,4088,-7.72484661414885,0.7030705374881909,-36.07530555226357,0
3005,31_84,Ni,-59.60930017195642,3005,3.755961769594374,1.0106809457254387,-52.95642679957875,0
3792,2_31,Pd,-34.94,3792,-8.652596318399898,0.7030705374881909,-36.72757903548587,0
919,12_12,Au,1.727345321327448,919,-3.4345645297339753,0.6820795743558268,2.587165410076306,0
469,28_31,Ag,1.0197845054790378,469,0.17916418052521688,0.6556932508109661,15.116572373345734,0
4098,9_84,Pd,-33.631404215004295,4098,-9.115631943536322,0.7030705374881909,-37.05312574132671,0
4860,8_13,Pt,-22.2253,4860,13.427019874840958,0.6423031173027759,-29.052375262863748,0
1231,24_27,Au,5.08,1231,0.6323674275580914,0.6820795743558268,5.361136628440188,0
2009,21_81,Cu,-9.084600751753896,2009,-2.5923357695415636,0.8769803234294932,-7.952789249185141,0
851,0_73,Au,13.789290920831265,851,24.725456780712943,0.6820795743558268,21.794540759356952,0
2106,28_28,Cu,21.496335607022047,2106,16.409782134197773,0.8769803234294932,8.711694255881543,0
3096,5_27,Ni,-58.03416172973812,3096,-6.504013437267855,1.0106809457254387,-63.32598824476982,0
2114,28_81,Cu,4.325070985592902,2114,1.3155240330813465,0.8769803234294932,-4.5256730955637865,0
3349,10_84,Pd,-33.52536335820332,3349,-7.060700933094241,0.7030705374881909,-35.60836429131405,0
2611,13_82,Ni,-67.86435913480818,2611,-8.463485520628808,1.0106809457254387,-65.30638934310366,0
3250,9_11,Ni,-66.97411920223385,3250,-1.5652169120042227,1.0106809457254387,-58.33444070187086,0
1932,19_82,Cu,-17.547298233490437,1932,-7.131896548626125,0.8769803234294932,-11.933894729454561,0
227,16_83,Ag,21.36827844753861,227,9.884606077197775,0.6556932508109661,21.48036512113191,0
3302,0_29,Pd,-30.16,3302,9.783122279295956,0.7030705374881909,-23.765968452022808,0
1275,27_29,Au,-3.43391,1275,-12.154455151764704,0.6820795743558268,-3.360493873827779,0
1046,16_82,Au,6.101167722605169,1046,-1.084904135108926,0.6820795743558268,4.1898207719229035,0
3718,25_84,Pd,-30.741135597229004,3718,-1.6102462117560226,0.7030705374881909,-31.77631016082774,0
961,13_27,Au,2.67655,961,-10.343275944547848,0.6820795743558268,-2.125125531087182,0
4299,15_74,Pt,-36.16658702585846,4299,1.7460989237205764,0.6423031173027759,-36.55506720273568,0
1631,9_72,Au,3.020284260623157,1631,-10.922746246323243,0.6820795743558268,-2.520370387873986,0
648,5_8,Ag,30.32135445578024,648,6.464240572370165,0.6556932508109661,19.237654544309805,0
2855,23_27,Ni,-53.20473650284112,2855,11.160610456332044,1.0106809457254387,-45.472689462102096,0
4878,8_31,Pt,-30.708736831322312,4878,10.11271567015441,0.6423031173027759,-31.181163185223618,0
4607,2_27,Pt,-47.99,4607,-13.603917908555903,0.6423031173027759,-46.41443086475694,0
75,11_16,Ag,20.69543125713244,75,2.5203473091872803,0.6556932508109661,16.65167034972195,0
165,14_25,Ag,15.581878900062293,165,-1.0834078080069482,0.6556932508109661,14.288712441802213,0
1527,74_83,Au,-2.187234626617282,1527,-10.104311620227149,0.6820795743558268,-1.9621328464682914,0
4384,19_29,Pt,-51.02621081704274,4384,-15.861588793155141,0.6423031173027759,-47.86453991177875,0
1802,14_22,Cu,7.789028321392834,1802,16.21979040985994,0.8769803234294932,8.545075252022823,0
3863,4_10,Pd,-26.57,3863,6.6026910653506246,0.7030705374881909,-26.00203593505557,0
3519,17_27,Pd,-39.25,3519,-18.264538438953647,0.7030705374881909,-43.48545234848898,0
4100,0_0,Pt,-24.62,4100,27.057964560963924,0.6423031173027759,-20.29717699918526,0
4459,21_26,Pt,-37.76,4459,-3.698103255247894,0.6423031173027759,-40.05189523351369,0
4652,3_16,Pt,-38.4987,4652,4.569999722186405,0.6423031173027759,-34.74126691692727,0
4365,18_31,Pt,-31.9078,4365,12.64787275910705,0.6423031173027759,-29.552823884137105,0
61,10_31,Ag,10.880607969593257,61,-5.814415631412387,0.6556932508109661,11.186622542461388,0
4755,6_11,Pt,-39.64881002251059,4755,-3.6348397345325845,0.6423031173027759,-40.0112608769467,0
2024,22_73,Cu,12.42376579809934,2024,10.659219209512068,0.8769803234294932,3.668563722289023,0
4787,6_9,Pt,-37.06,4787,-5.346676622753192,0.6423031173027759,-41.11077904656468,0
4699,4_26,Pt,-27.52,4699,3.926163861993831,0.6423031173027759,-35.154804696960284,0
999,14_84,Au,5.928023323882371,999,-5.215203454721574,0.6820795743558268,1.372627970039348,0
2579,12_72,Ni,-73.23403521161526,2579,-4.821583961372994,1.0106809457254387,-61.62558883095605,0
2286,5_74,Cu,-6.283780439291149,2286,3.245912036673178,0.8769803234294932,-2.8327607998294084,0
2818,21_25,Ni,-56.7874,2818,-0.0982345642234285,1.0106809457254387,-56.851789595253244,0
579,3_82,Ag,10.499233749695122,579,-3.936497755773102,0.6556932508109661,12.417960619095334,0
3620,20_26,Pd,-30.13,3620,0.46127352438122227,0.7030705374881909,-30.319885666524332,0
3521,17_29,Pd,-42.38,3521,-8.14134597953434,0.7030705374881909,-36.36813398494864,0
2149,2_29,Cu,-8.614567081909627,2149,-11.465590877536714,0.8769803234294932,-15.73445938366713,0
2095,27_29,Cu,-10.79,2095,-12.154455151764704,0.8769803234294932,-16.338579797678616,0
509,2_29,Ag,11.047271040268242,509,-11.465590877536714,0.6556932508109661,7.481185074427667,0
463,27_82,Ag,10.827046998776495,463,-8.240294288367258,0.6556932508109661,9.595990279809708,0
4264,14_24,Pt,-42.29,4264,-4.218404976415022,0.6423031173027759,-40.38608665095734,0
2728,18_74,Ni,-54.4545744988136,2728,11.408469106708093,1.0106809457254387,-45.2221834469338,0
4139,0_9,Pt,-31.11,4139,6.480061105841166,0.6423031173027759,-33.51442853596617,0
519,2_74,Ag,11.117305730935186,519,-6.915070763694615,0.6556932508109661,10.464930400753481,0
3702,24_83,Pd,-31.01613102573901,3702,3.0235758388598666,0.7030705374881909,-28.518406401076597,0
3683,23_75,Pd,-29.119585847482085,3683,0.48142372135272526,0.7030705374881909,-30.305718656709082,0
156,14_16,Ag,20.73,156,9.906640048206508,0.6556932508109661,21.494812647210903,0
1147,1_75,Au,-4.870549730490893,1147,15.415616981617623,0.6820795743558268,15.444489191869078,0
1449,5_20,Au,-5.11371,1449,0.7969763710790818,0.6820795743558268,5.473413026572148,0
4485,22_74,Pt,-30.81206433661282,4485,10.821653075973071,0.6423031173027759,-30.72581047949375,0
2537,11_18,Ni,-63.7421,2537,3.4537795957135033,1.0106809457254387,-53.26183656485804,0
4723,5_14,Pt,-38.49331549927592,4723,3.7511406431444607,0.6423031173027759,-35.2672226560276,0
2969,2_29,Ni,-61.19413592712954,2969,-11.465590877536714,1.0106809457254387,-68.34056002439075,0
1938,1_12,Cu,-6.576101093553007,1938,8.783405814768292,0.8769803234294932,2.0235122846732505,0
204,15_84,Ag,14.504385928157715,204,-1.2675364061271652,0.6556932508109661,14.167980562733502,0
2225,4_12,Cu,-3.01,2225,6.220633369038199,0.8769803234294932,-0.22398872365931943,0
1345,2_84,Au,4.094199850223959,1345,-6.875377260621527,0.6820795743558268,0.2402573271544144,0
1124,1_18,Au,9.517194689251482,1124,17.060163514263976,0.6820795743558268,16.566200790864855,0
104,12_17,Ag,9.383555061649531,104,-11.832313480013,0.6556932508109661,7.2407275390641335,0
4503,23_75,Pt,-41.50529755465686,4503,0.48142372135272526,0.6423031173027759,-37.36737202759207,0
198,15_73,Ag,21.119851439725608,198,11.401034449499289,0.6556932508109661,22.474676970188273,0
1875,17_23,Cu,2.389419907703996,1875,10.615954806814017,0.8769803234294932,3.6306216924179013,0
1055,17_23,Au,12.14538269676268,1055,10.615954806814017,0.6820795743558268,12.170737658627274,0
205,16_16,Ag,29.965245925821364,205,23.20552727862788,0.6556932508109661,30.214803247494338,0
1039,16_30,Au,25.9198051225394,1039,20.09407117580941,0.6820795743558268,18.635567237286647,0
2567,12_20,Ni,-63.65697372937575,2567,3.021383018071627,1.0106809457254387,-53.69885154687757,0
3084,5_15,Ni,-46.92721716314554,3084,0.6289393978725185,1.0106809457254387,-56.1168487275352,0
4900,9_21,Pt,-38.66,4900,-8.09732590426963,0.6423031173027759,-42.877529654689326,0
623,5_14,Ag,17.783554860390723,623,3.7511406431444607,0.6556932508109661,17.458693231940803,0
1906,18_72,Cu,2.4353326545096934,1906,4.396901797762483,0.8769803234294932,-1.8233654268852746,0
771,8_24,Ag,29.68289517611265,771,20.957106055606456,0.6556932508109661,28.74052862657905,0
1698,10_28,Cu,5.141726455651224,1698,4.401997342126075,0.8769803234294932,-1.8188967347412426,0
2793,1_9,Ni,-31.674142171163112,2793,2.546261828446781,1.0106809457254387,-54.179047480141804,0
236,17_24,Ag,10.739394993521271,236,-5.604548517752765,0.6556932508109661,11.32423099245518,0
2301,6_17,Cu,-12.035082559101284,2301,-4.792644402443654,0.8769803234294932,-9.882416625712322,0
1621,9_22,Au,15.59,1621,12.008193430701763,0.6820795743558268,13.120355186610372,0
793,9_14,Ag,14.72,793,-4.785088817660111,0.6556932508109661,11.86154518711751,0
3466,15_21,Pd,-23.69,3466,6.872836337281855,0.7030705374881909,-25.812104753518987,0
3274,9_75,Ni,-60.81771139334887,3274,-5.98638762637271,1.0106809457254387,-62.80283370068242,0
3611,1_83,Pd,-22.12546773487702,3611,0.19623033381973742,0.7030705374881909,-30.50622972496998,0
2811,20_82,Ni,-54.53512496128678,2811,-3.4853835937874926,1.0106809457254387,-60.275116579766056,0
130,13_16,Ag,20.91,130,9.723871528855762,0.6556932508109661,21.374972562611905,0
359,21_26,Ag,12.325060307979584,359,-3.698103255247894,0.6556932508109661,12.574274284120165,0
2163,2_82,Cu,-17.182361955288798,2163,-8.990409129442323,0.8769803234294932,-13.563773693676534,0
3813,30_81,Pd,-25.59296089503914,3813,12.038567254948504,0.7030705374881909,-22.18023154071573,0
733,7_29,Ag,8.572955952491611,733,-12.044711187836008,0.6556932508109661,7.101459795556868,0
2202,3_26,Cu,-17.7295,2202,-12.152630294866155,0.8769803234294932,-16.336979434085514,0
3983,74_74,Pd,-35.07674290891737,3983,-6.126106629189941,0.7030705374881909,-34.95127857173465,0
3973,72_82,Pd,-32.66123997466639,3973,-10.36289344948742,0.7030705374881909,-37.930038558704084,0
2469,0_17,Ni,-39.69337605498731,2469,3.71446315853305,1.0106809457254387,-52.9983686550525,0
2519,10_29,Ni,-65.32599873328581,2519,-10.485359700744624,1.0106809457254387,-67.34985905160096,0
1157,20_23,Au,11.79316542018205,1157,20.683970201519667,0.6820795743558268,19.037925313656014,0
3453,14_73,Pd,-16.40547507815063,3453,13.270271186237341,0.7030705374881909,-21.31425679571817,0
4675,3_74,Pt,-42.042135160416365,4675,-7.99361957868531,0.6423031173027759,-42.8109187584825,0
725,7_21,Ag,13.134064293000849,725,-4.68242098576694,0.6556932508109661,11.92886379156526,0
631,5_22,Ag,25.3,631,9.824281353982517,0.6556932508109661,21.440810607262627,0
2674,16_25,Ni,-47.99933776911348,2674,16.79551240309762,1.0106809457254387,-39.77760143347494,0
4053,8_26,Pd,-11.44,4053,25.040357803284024,0.7030705374881909,-13.039055671588596,0
1541,7_17,Au,0.8735539047047496,1541,-12.335064441025821,0.6820795743558268,-3.4836837809717105,0
3769,2_10,Pd,-39.19,3769,-12.963186646597737,0.7030705374881909,-39.758228094423316,0
1669,0_7,Cu,-9.939468839671465,1669,3.339920098633536,0.8769803234294932,-2.7503175792464343,0
1857,16_28,Cu,18.949219283647835,1857,10.201622753586149,0.8769803234294932,3.2672606343709196,0
932,12_25,Au,1.86,932,-8.092623705993436,0.6820795743558268,-0.590001610191,0
139,13_25,Ag,9.870611768215896,139,-10.566226260724486,0.6556932508109661,8.070892383689635,0
2177,31_31,Cu,-1.171523107215762,2177,6.861053551443533,0.8769803234294932,0.3376471750372847,0
4048,8_21,Pd,-14.25,4048,18.951099009942137,0.7030705374881909,-17.320234124328167,0
2776,1_29,Ni,-20.315973835531626,2776,7.365663360301781,1.0106809457254387,-49.308170182095964,0
2472,0_2,Ni,-30.178741767071187,2472,8.102178784109181,1.0106809457254387,-48.56378807702093,0
3284,0_12,Pd,-25.15,3284,2.899226735858754,0.7030705374881909,-28.60583259175976,0
2195,3_19,Cu,-26.2953,2195,-11.754889812357716,0.8769803234294932,-15.988168857094262,0
2549,11_30,Ni,-49.46505837747827,2549,5.42589457759548,1.0106809457254387,-51.268657529890255,0
2842,22_31,Ni,-28.5616,2842,15.880864795390362,1.0106809457254387,-40.70201834263803,0
1132,1_25,Au,8.437737844418734,1132,14.882513451314775,0.6820795743558268,15.080870162832525,0
3857,3_8,Pd,-26.0,3857,11.841430194532053,0.7030705374881909,-22.318832799741564,0
3447,14_27,Pd,-38.08,3447,-11.14827112360498,0.7030705374881909,-38.48221446217714,0
2789,1_81,Ni,-22.612896491307765,2789,4.192335671323721,1.0106809457254387,-52.515392011889034,0
2374,7_30,Cu,5.193982438184321,2374,13.016927605957273,0.8769803234294932,5.736227594355969,0
57,10_27,Ag,10.903552084229888,57,-12.709149450935488,0.6556932508109661,6.665792110861977,0
1490,6_26,Au,2.98333880957216,1490,0.11750662710006377,0.6820795743558268,5.009960592811277,0
3945,6_21,Pd,-28.12,3945,-1.7719932331937605,0.7030705374881909,-31.890029726127082,0
581,3_84,Ag,16.47802308667451,581,-3.036369682691239,0.6556932508109661,13.008168521480592,0
3991,75_82,Pd,-34.024195722769946,3991,-7.244795672711625,0.7030705374881909,-35.73779587884559,0
3401,12_74,Pd,-35.99925800319761,3401,-9.139705905666949,0.7030705374881909,-37.070051434821366,0
861,10_11,Au,-2.56,861,2.027128961616086,0.6820795743558268,6.312474981918346,0
4376,19_21,Pt,-43.57,4376,-6.836008020257267,0.6423031173027759,-42.067381245878444,0
1439,5_10,Au,3.93040322419256,1439,4.6259963996168025,0.6820795743558268,8.085109377837092,0
2046,23_83,Cu,9.826829986646771,2046,14.506939312548356,0.8769803234294932,7.042938542715949,0
4087,9_28,Pd,-28.2,4087,6.7923115174858015,0.7030705374881909,-25.868719381854138,0
2191,3_15,Cu,-8.05652667907998,2191,2.596486081766929,0.8769803234294932,-3.4022945838065985,0
